index,reward,V_reward,attitude_penalty,wm_penalty,beta_penalty,action_sum_penalty,action_penalty,steps
3032,221.54578369593742,-325.1996200845164,-22.066397149442658,-806.6308848997683,-118.90527815587592,-307.5114162481525,-358.00518842126263,2000
3033,269.13702993728816,-14.502515517864184,-39.28833067875348,-925.1281640490981,-416.0084471178002,-136.92691688979002,-455.0354264065795,2000
3034,556.9605981910679,-54.113122573313596,-26.213978097218806,-842.3119278696747,-179.7808604365677,-472.707218626577,-405.6985972778368,2000
3035,729.7634067812579,6.216422940790135,-26.216051771816574,-880.2445167651051,-146.01606914377984,-290.64720471930735,-390.48814331049823,2000
3036,-30.326545576945676,-474.92414454183137,-20.136809656012176,-813.0305309817428,-124.58129344889369,-417.79704773660035,-348.129002548985,2000
3037,129.6719269946625,-435.26540386872443,-13.827946031628839,-802.709363119442,-107.26882422077927,-344.9726062092659,-369.00474846849175,2000
3038,119.38711025050424,-101.85192236891993,-23.575449190775455,-917.1764588888764,-334.3425096707287,-280.93978982145893,-436.8541958028089,2000
3039,-651.6838430932806,-419.76981176169795,-45.28044720562131,-855.081290712546,-405.99751292686176,-102.82782086295785,-449.3271184871511,2000
3040,208.81713075064815,-256.87105180948777,-23.823055335489926,-731.9902916514646,-179.0182195880497,-387.4443866899702,-415.1998823664258,2000
3041,-1161.6613948588015,-635.9726466083325,-18.414785278783665,-901.3288593036995,-542.6546508251852,-137.4075763890263,-444.40778080292256,2000
3042,399.34143545218706,-152.62784341647813,-28.51515843444771,-806.9987392935075,-192.5430690358881,-414.99434083601614,-384.53231373652966,2000
3043,-190.8045483642904,-400.1125731969217,-30.146633989906846,-837.8860079053316,-243.65251566194965,-245.95706068289255,-400.67118957985184,2000
3044,58.51481745965766,-275.4545395951056,-32.58164675825019,-778.9910137961733,-180.70094584127122,-213.397598919656,-375.0674698421512,2000
3045,273.4653552779259,-118.26520546097572,-31.97296414397062,-822.940746786221,-336.74602833618616,-231.66108869596124,-410.5857197808249,2000
3046,-185.8098519916185,-815.70053053459,-31.70875603891791,-917.4453171450172,-194.16284567422304,-364.1518758592415,-438.3036439261146,2000
3047,147.7556074408168,-297.203750460359,-37.37788010939186,-795.2442494079698,-196.04518814288423,-385.71806639818226,-383.35137775137474,2000
3048,296.2400188487158,-172.77246802652354,-30.05775535392568,-762.0824276188673,-218.64915208809202,-350.7767113911126,-406.49684789318576,2000
3049,60.59053942968751,-246.68604013104786,-27.05327006096336,-855.1318420817908,-184.91732158986764,-255.31812032786263,-438.4999294878571,2000
3050,-1553.137467861344,-697.0042223250681,-134.99113110861967,-980.5667972462626,-311.73667978437254,-295.8167409051284,-394.5302407651712,2000
3051,-556.50588370998,-605.3742477137478,-26.727919716449797,-733.4130605431326,-264.8010555166403,-276.7147803086323,-391.50926901512645,2000
3052,-1302.572261862459,-1015.0990942042847,-63.5196719524055,-967.6159323985507,-516.9291908858655,-273.41976584635404,-455.6056165483677,2000
3053,-454.0896264945815,-421.2881429726448,-31.46292884212147,-868.4502851241881,-236.0361130012551,-154.09001874425803,-404.9323844267766,2000
3054,751.309327089548,-46.67232346961845,-24.63548701319209,-854.5018502157881,-171.02091900914067,-428.8604773995221,-377.8595700768653,2000
3055,-1761.6733283511483,-1215.856587492657,-65.32152603899178,-933.1244131972996,-311.6908651240637,-288.9372671698647,-446.27481264452706,2000
3056,570.3113657892188,-121.17075729948814,-25.680421443059195,-922.3536809472293,-190.51454568784564,-326.78367040812077,-388.4690207155585,2000
3057,97.9537628052185,-301.08579992007134,-33.77859901820522,-760.2960792482952,-196.9341630346864,-251.95835751936977,-367.90678066201235,2000
3058,195.01015000207371,-347.1815552540936,-19.352999342094858,-814.8908375183291,-150.792893167375,-427.40274739388127,-367.1251608386352,2000
3059,238.16769790424416,-299.832045344528,-28.632644220210643,-786.9435841130853,-151.41603879747538,-364.5200276553008,-416.89518399870224,2000
3060,-180.28328907114476,-224.99535753354832,-22.025298781232735,-817.3714314857833,-348.9348208990796,-166.54300747151845,-450.2173503637733,2000
3061,-549.5550720388899,-353.60749813753574,-70.25808443733364,-961.8939216659072,-550.9751044046939,-103.80268673111141,-487.7943256955932,2000
3062,-540.2321122147966,-556.8161671371626,-25.4985424478219,-858.0694414683168,-386.4736684494318,-232.32706560011528,-445.6477943365175,2000
3063,36.928032721230004,-251.610205089048,-27.85754232753981,-832.08072862352,-165.476416233907,-414.93374313594865,-383.28960681967504,2000
3064,392.2027998281852,-222.75372537294254,-30.668363229787115,-761.990176812829,-169.94342642956434,-244.23468024534935,-398.54171729120975,2000
3065,-156.15794294670363,-331.9125612316957,-14.74950905094687,-837.4154103327836,-221.78588905312725,-350.3495510178446,-416.8181341402846,2000
3066,389.0130885476335,-283.7475144076151,-26.345225882563053,-682.0333354232455,-94.90936817035418,-149.66374168834454,-398.0829067315916,2000
3067,248.67163033505219,-278.3642048563746,-18.51473932180125,-734.2706845584116,-160.6026837342825,-336.2447508275357,-398.09886393577483,2000
3068,-577.8069554714102,-790.9164579753348,-21.43391791406832,-793.1622585550242,-112.12148185513963,-414.97666989569694,-371.1675784382509,2000
3069,-564.0488348469074,-625.8617593575246,-57.10905625467728,-668.5708407367448,-72.67001275775888,-297.4242885033866,-356.17543992264416,2000
3070,498.8006746712193,-322.6603011279954,-18.7028939261256,-705.041114029272,-134.49297321743273,-439.008490659309,-338.09962283176264,2000
3071,844.3515792060417,30.01181153117056,-41.66395298405342,-808.985325892793,-191.38947977290755,-412.94248593622547,-397.87113599192986,2000
3072,379.9884884673957,-172.77068965208974,-30.280065268154587,-755.3612853710605,-172.982963887797,-288.73495569390934,-397.0177388267129,2000
3073,47.484278007858684,-301.98830884023164,-38.765281541195684,-949.0799427552472,-242.7383161245388,-294.08853517942765,-475.90526669732805,2000
3074,-5845.241183592061,-1808.344781551489,-468.57553371675294,-1535.9136980159014,-596.077602527881,-194.29198244353796,-535.3731930932073,2000
3075,640.1268022659578,-191.2082216892894,-23.89774870973647,-726.5475426661139,-109.68980465814145,-308.07137368870013,-374.61660486269113,2000
3076,481.3513112785202,-186.74191118753825,-31.366446284251097,-757.093988104187,-193.018631914186,-328.4467376140594,-432.44356126106726,2000
3077,-924.793532094804,-917.7396403324527,-57.08783484496387,-887.3372595259325,-309.11133131011843,-250.87937332971242,-424.7994039479924,2000
3078,-303.2409274783407,-318.5422261358196,-29.30317947709019,-790.1625122988584,-288.8541552740792,-189.77835459640198,-414.97349254535663,2000
3079,257.88281081047614,-188.1072831151902,-31.925571485986715,-768.7777541540538,-215.40652387881826,-363.7299139607131,-412.5525181173693,2000
3080,-213.61287289681943,-265.37456490266464,-15.830431196855068,-865.0822522327279,-436.03067423308823,-294.7621224586309,-457.6339818998274,2000
3081,858.1638166212866,14.090302683314114,-33.051672307358444,-854.5527230370294,-140.29009990412055,-268.67236607632907,-393.1358388215996,2000
3082,-183.79232533168903,-384.6068711633239,-39.351367609404136,-730.6133798080734,-277.61335238747347,-162.35715944857748,-396.98449174542196,2000
3083,-5.688749815530575,-270.4768624908101,-25.181134217767255,-804.045461917001,-229.66872784830207,-377.75169232246986,-378.53764410494546,2000
3084,553.6082121339421,-38.32636088069477,-32.529723262394775,-857.4619309282048,-247.62872976234124,-226.6004643427365,-405.6845288271419,2000
3085,3.229807628803227,-367.68570841825715,-19.99260939947993,-823.9627985478987,-207.69263779631635,-437.8428947537737,-387.79983007544223,2000
3086,785.5368415741405,-172.11743901678986,-25.865089150762508,-615.9184160891151,-116.50261676149579,-400.8102860225292,-378.35068886584327,2000
3087,-239.86366779574254,-218.9132526921789,-43.55070514834621,-869.2762513506632,-441.29263713448955,-154.81516288422083,-446.14414937784136,2000
3088,152.907660865444,-231.5567264225678,-25.587777950916127,-798.5691664477334,-188.5352316265461,-410.6252734966945,-391.45905726525086,2000
3089,-435.9124879087858,-597.5359040405298,-43.86131921521727,-828.3343169617194,-211.11595254461827,-290.0692104673361,-402.4970941386735,2000
3090,-433.57650790630714,-670.7272442949476,-24.035165880440513,-740.9296284333165,-144.4560056104427,-336.8795994290057,-378.6162947770919,2000
3091,-102.5344298464724,-264.857503223454,-55.028046832864504,-774.3160877123642,-232.0765685405167,-320.319346082145,-377.6695122126998,2000
3092,554.3345987659087,-228.9490926186318,-42.01717152038395,-719.1139499694897,-127.74841975493827,-221.5833705332895,-377.6944501491471,2000
3093,-189.43470088353482,-644.7713218968686,-24.77624891219862,-667.0317542875938,-81.42385954269662,-535.2963343212535,-351.59752407556863,2000
3094,-585.0372831078341,-455.3534915424735,-49.988454714001044,-768.8315869713296,-293.89352091054496,-280.8779546321307,-394.69844851734734,2000
3095,-94.79868163749387,-672.9197251164026,-24.087379490558,-903.4859870932776,-264.35390600799303,-413.46191662353436,-448.6928865094443,2000
3096,547.1272215134246,-82.60477243791574,-31.719558904435225,-830.9572190916725,-182.7087160248187,-276.75787787442613,-390.418629469255,2000
3097,-1867.1525398777362,-886.8260556588369,-152.1979304565739,-972.92552658185,-326.9279386145123,-283.46423362383416,-462.9786150707184,2000
3098,-483.9641005130116,-410.9106090819132,-62.06884216263688,-929.0041185510403,-287.50147588412227,-198.76537050650683,-427.3850396626466,2000
3099,263.5245496709356,-300.9051221024298,-46.30314066410893,-697.4825886169318,-109.72531279791306,-446.4323671614133,-378.938066836226,2000
3100,-141.1733825038151,-132.78867278303053,-44.10981232124295,-976.0026900014079,-398.7415290469933,-124.72916483170623,-481.71927793382326,2000
3101,17.451504132683535,-362.06199702259767,-29.048162119483067,-827.9418886367002,-164.12252334507733,-265.5217290490585,-366.5253574476288,2000
3102,188.56242267002273,120.94317738040577,-43.52184750870151,-972.1737807934804,-410.04187968787625,-271.4628113710272,-491.232657894866,2000
3103,119.65531518674999,9.919838961647512,-28.213106861824507,-985.4486526691046,-530.5263419132339,-111.06815479336058,-508.5440481597011,2000
3104,-472.4546766702314,-407.03915408403526,-31.846949372169657,-814.1950666326676,-361.69203992077365,-104.96578093751869,-414.69494561565904,2000
3105,823.347472937146,-164.69138582573297,-41.387448064143186,-746.2946088233937,-112.96632613139822,-408.4104300686641,-362.6974411197177,2000
3106,415.7720219134961,-175.71195871858617,-31.379519218722418,-837.7283887943072,-221.28634834502583,-295.1019130823189,-380.2194822204596,2000
3107,3.79623101832336,-338.6309072296442,-22.996081255780023,-769.9348527394142,-194.39977566611262,-329.44210422307134,-401.85921079550957,2000
3108,316.6422434753196,-13.824964366071782,-36.64327684484984,-958.8697776629946,-230.75667353175726,-396.15807971902484,-462.25923598740246,2000
3109,217.00505081652446,-106.70341731488048,-39.63451464803436,-877.256671464807,-247.0949240089374,-350.5339012435736,-430.3754912032477,2000
3110,740.6703860091683,-195.8035226865619,-45.6175256045688,-628.368279525733,-147.00972678987196,-314.4029627895872,-386.88956615491975,2000
3111,648.4711116543104,-117.52784133374122,-45.72294655963006,-743.2874976813437,-165.45135461823006,-453.90327336031083,-383.46323112533247,2000
3112,608.181609604788,36.4893042052087,-39.50518995248895,-896.3742497727087,-205.54551468982552,-355.77013458652596,-418.7789007014124,2000
3113,25.34520038814946,-302.404455246694,-53.26350945251187,-835.6710534547883,-208.1141118353385,-364.43249998053767,-412.4639018818585,2000
3114,-685.1711536129131,-365.83701390298353,-52.81334294208414,-958.5437329631512,-532.8585126835131,-107.16728217007628,-477.95197930037784,2000
3115,-485.6701457242373,-335.73148192389004,-41.413323826284035,-844.9142533030023,-408.40105246344694,-173.81352182332557,-454.2046526461728,2000
3116,425.6834408976736,-176.844250991735,-56.586296413703565,-647.5312765871292,-176.2719122355033,-202.76817285236623,-397.76686248191413,2000
3117,-157.49443934765432,-325.84965603072897,-33.95092707094736,-790.2931815560362,-227.4115508166806,-256.64750931532734,-392.140361406924,2000
3118,-333.37663271939317,-210.67785983086227,-34.252995536638274,-844.9605719279683,-451.3576048883745,-69.33699302941889,-495.38620690378644,2000
3119,131.18517832274495,-161.9388364345348,-77.91378785179133,-843.3226983259793,-159.45354040128993,-253.43220932909924,-394.52990429491433,2000
3120,-869.5283114242193,-488.68017994299424,-52.69413875251778,-857.4694897032059,-464.6398764438657,-170.5581626019958,-463.0826855913096,2000
3121,129.01142148170703,-208.57225795421823,-29.489391872638684,-756.9985438402983,-318.3336503375288,-183.38080008662237,-420.5928398182493,2000
3122,-880.1195734885184,-601.6091634464645,-26.042442955910523,-925.512567970768,-367.5895114326008,-133.03206974225137,-456.8854585632295,2000
3123,-341.91311241276594,-319.1420203624313,-59.67998639407372,-899.5151077213708,-329.46459836527447,-156.31031565498222,-433.0639008373282,2000
3124,-325.8293440469328,-615.9523275256773,-42.39637237695208,-799.4233339826135,-207.42248570024708,-240.04462778708202,-419.8336010831928,2000
3125,488.50709685042983,-208.22147026586012,-27.17353436999085,-797.1665798269894,-190.98463703913868,-233.3026642357279,-401.5122519777015,2000
3126,-4926.138709153808,-1506.6474258517098,-404.3549019662053,-1508.2551308849604,-606.386465897652,-149.30803333476265,-562.3938057066315,2000
3127,1.2114923852013106,-176.64557260322155,-31.771557551622134,-846.6160142892396,-360.422380152465,-235.1393172418635,-462.10381042046026,2000
3128,-207.6114607130115,-204.10835783600675,-36.48903729889377,-874.615174218543,-408.9652169763848,-256.52538198153115,-438.29885004006934,2000
3129,-417.1070526345222,-436.55094287758436,-36.11296077357957,-783.318986291705,-141.44081208631462,-383.7221874760478,-411.1331719603433,2000
3130,-81.98477764431853,-13.943564854817401,-27.788149410104253,-957.0134762388633,-618.856897282211,-107.27119957948554,-516.98665554797,2000
3131,296.77826062282884,-156.1642610444013,-18.014960177094377,-942.6746825925538,-266.0884677695474,-228.37207762221482,-420.28867661464136,2000
3132,-278.9378567474235,-340.6322665316996,-20.45587140680466,-892.8497899268197,-393.86138431855807,-172.8347523408206,-432.4616671224941,2000
3133,638.2619349877839,-82.29245878496062,-33.25906705269897,-781.6564707651257,-166.3303501824687,-264.1401682484571,-377.2374231418049,2000
3134,254.7231994317339,-261.5994753112896,-25.30883866321447,-690.0183979754269,-138.42083084582052,-197.44654148735103,-410.4257489604719,2000
3135,285.15776220242924,-382.7074449876172,-27.432314629724154,-678.6547438542067,-67.42041853247702,-221.55863153906355,-384.5942098763555,2000
3136,-364.7063278360616,-440.00625788447553,-29.261704261049637,-963.5838954355347,-547.7052163586081,-158.12587060967647,-464.2734575585404,2000
3137,-539.7482673352646,-739.4809063294362,-43.564113892899655,-790.7209841872569,-153.87257740030117,-440.81473397777313,-405.47991324268276,2000
3138,213.69055594460212,-400.6258962594376,-20.12637146728752,-717.5849338782189,-172.7469998534972,-420.68830525098394,-361.499546661758,2000
3139,-37.448013115555234,-310.5434731303018,-39.88243620230872,-730.8291703749742,-198.11755149604252,-224.04768012452524,-439.23716087102963,2000
3140,-5699.243612832255,-1770.6190720200705,-457.45181426592137,-1527.760358959835,-630.3703410783609,-159.41561309116526,-551.7815387735558,2000
3141,164.87637692732378,-219.9813362428288,-41.14328646033175,-856.8835131623791,-228.86217579695693,-319.2619115904868,-417.1091285021275,2000
3142,-795.1719472285772,-612.8494856720711,-37.31768093508408,-891.5414714409061,-259.5730371687926,-321.76030128431967,-409.2255082072193,2000
3143,362.66431139852597,-88.04887629856512,-26.498135892767614,-795.4003752177289,-249.3623371563842,-265.1710590089209,-421.0368060295368,2000
3144,292.07345606060613,-388.1199992085989,-35.821968191866425,-754.8750266509375,-138.37252620410746,-218.84142492625213,-376.8964132286932,2000
3145,720.3552673654967,-103.02337823086226,-25.562835737640647,-879.0072705000991,-155.69722540462743,-329.3669521563995,-408.43562218998085,2000
3146,75.24646619496994,-561.1283950697559,-30.144531125671445,-607.3948493924364,-95.58517846826767,-342.2749292605049,-355.54630434030923,2000
3147,215.6038938171898,-128.71721609133118,-21.271223505124446,-852.9527385510643,-309.7759279332624,-237.76200834429537,-419.5348357504939,2000
3148,-79.77282389326139,-172.5878366780713,-44.61275022631912,-807.0190648065645,-365.3852660944375,-193.54463988028667,-445.04072514202255,2000
3149,194.65790738236458,-27.463486645730995,-42.154340491403765,-985.6853742847047,-361.19380376500254,-180.81548153998432,-463.6324062243977,2000
3150,153.4819762479447,-147.23314624183337,-30.22794056134765,-864.9315901216029,-257.94236432859,-179.7084363853906,-440.80691580894825,2000
3151,-181.22052938956529,-544.0282915794685,-20.726805708563603,-715.9588457066457,-89.58294856869121,-256.6296224615583,-376.625112327925,2000
3152,-41.63621461105055,80.20555476901013,-56.596116777722436,-930.5232272147147,-498.2361181512631,-307.45350676484884,-487.64102569569576,2000
3153,-195.93639186689649,-156.31662784578924,-26.57675157295136,-963.5346666802825,-492.78782516757707,-101.74255810791867,-512.0881577179476,2000
3154,336.3704757331615,-188.29963443991406,-32.80166583695406,-773.8657177799162,-187.1574987146086,-188.62414652660343,-420.62589320830426,2000
3155,420.3104984808191,-176.7300561947502,-15.596175787090942,-894.0657009241636,-228.18410466226248,-165.40699039622675,-408.4910459032406,2000
3156,345.42813838250424,-217.15361938353428,-41.56514508977888,-709.6275647161173,-118.99495183448413,-349.45101212116225,-384.6806519414404,2000
3157,126.93832906810745,14.866005375925461,-23.64392502346516,-924.1385019787033,-653.3185143084434,-90.80586102171608,-505.89223296049545,2000
3158,-241.01668022221932,-37.39566354632344,-22.523859703041456,-1031.2937052135308,-524.7620145283566,-105.95601492318329,-521.709565397322,2000
3159,674.5307869492002,-164.97647573764766,-13.361642713161384,-781.1381700887378,-105.21162410800036,-249.89553510993588,-361.3507673252808,2000
3160,753.9797374266252,-31.74094640149244,-35.569673847021996,-781.0142311866304,-153.87056601344625,-359.00870654398153,-377.1777038437465,2000
3161,-302.8987706642822,-284.85225731123654,-72.03108352960372,-915.5398147453975,-241.41244344363673,-137.33295124917132,-423.6139342156914,2000
3162,599.3092324952016,89.60841314164382,-29.170245915265337,-933.9248066007386,-256.1825782492591,-379.6301921791086,-439.46701307324616,2000
3163,227.32498198882595,-144.11288475667592,-15.308708551968328,-896.3714208307841,-352.7732568457741,-168.34502180247736,-440.498000712118,2000
3164,-6063.627671336172,-1879.797926168064,-481.0695902362959,-1536.2815229389262,-492.42134227606823,-253.08829696321783,-587.2454406777721,2000
3165,9.223345391323232,-218.11778189555756,-44.92507758653459,-744.3486319783218,-305.1479854912599,-200.21760487284442,-416.79413797732906,2000
3166,493.6665884990667,-187.17565497029418,-30.751907363467673,-742.0808424129461,-174.18191045595373,-182.02331056845347,-415.44250325389413,2000
3167,288.0110312110839,-317.43121689757675,-31.232148394089155,-765.8146377423569,-168.76215069989647,-365.52101568395676,-359.0509280633079,2000
3168,-660.2037440598119,-719.2689729292009,-42.66232256570724,-738.7845192418163,-100.43550578981487,-480.7770403610181,-354.305817042958,2000
3169,653.8418347775299,-234.45598809981132,-36.8098601061178,-683.4684717153935,-127.76089766892954,-310.5339145610752,-378.37606250921755,2000
3170,-31.00205707748931,-338.6095629060104,-30.885222553496348,-753.471560192103,-220.6305812777126,-212.38162336379972,-407.99188281896306,2000
3171,348.67483563471336,-123.90342536177816,-42.6559769124784,-912.5606125437889,-209.89171801573164,-239.33276090402302,-429.64378734519573,2000
3172,230.5578554624094,-204.85597961679667,-27.443570825414337,-820.2960984891035,-226.36888887411575,-369.6525487059727,-384.2292612389943,2000
3173,539.3996052084166,-141.83218787944423,-21.264892105570397,-843.0384361622441,-172.95018611808865,-442.9808964817153,-388.3808655233788,2000
3174,-10.511360388672895,-307.1949998935479,-40.24442288681147,-900.4412895708314,-177.1470311934901,-426.4621022631755,-389.911352726254,2000
3175,-99.76837976454621,-241.96367619926107,-35.30340727702415,-1021.7650413602973,-405.9480852376897,-224.9666784715604,-436.62170979773066,2000
3176,913.1598909949178,179.8477055225945,-19.08236786636269,-864.8212517922206,-201.3009813075044,-279.2476961405999,-402.13894458259216,2000
3177,251.41602025651937,-289.1094909168633,-20.04266229454069,-750.6619485861696,-157.76759310417074,-508.33848029463064,-345.4990558597472,2000
3178,561.1581331189035,-474.21994706137156,-34.69960893746743,-622.2119666118577,-81.11516133717521,-513.9914175342076,-353.889666263743,2000
3179,285.72417521137436,-284.2277643426389,-22.38570633643551,-853.8664486235416,-165.3231116157048,-301.19256944611834,-388.54601372185937,2000
3180,-504.66956061389754,-694.8814412816726,-46.90557607550975,-913.107958800661,-391.7431988161542,-214.15315329394735,-430.11044290001394,2000
3181,-617.0450420590303,-303.0927945922542,-37.993814928484376,-955.2908007771204,-561.5111426509765,-113.1703164129659,-501.35740883765976,2000
3182,680.881191598997,-301.4925633394223,-38.802829536709076,-633.552717948324,-115.54349923819099,-383.5655896419322,-382.04890233361766,2000
3183,134.8608091698691,-166.44366523677894,-26.91926344150096,-883.708007444594,-248.53421465614926,-207.88887947950207,-433.27451334281466,2000
3184,-446.7866014797559,-598.2180558297224,-38.38138889970743,-794.975640961418,-154.67807751753793,-286.41518884363336,-365.59449777515096,2000
3185,-2146.261802100345,-711.5745780011665,-195.26833056310002,-1065.378858787813,-522.3298356766359,-227.368996262557,-474.2458344949372,2000
3186,-24.859015331717178,-394.9517143130857,-29.86616462621857,-688.7573082597958,-213.34827032555384,-285.4860666103034,-378.77636541971515,2000
3187,-600.6355202504857,-380.17792783921146,-45.086124640462465,-827.8749541028318,-378.43661561077437,-248.53642018839687,-472.7201045587435,2000
3188,271.3312427860034,-234.27553442619504,-37.7866903701425,-733.0582643703863,-148.39285586545,-217.4719535749463,-377.3197709053587,2000
3189,-180.64089025013124,-546.2640106554006,-28.284513569446442,-717.9588399712055,-128.56872877235446,-310.79622622842174,-350.6113486570742,2000
3190,445.50879460084167,-7.382304284029583,-18.294580768326966,-928.6580711384752,-267.93867384597957,-321.1620986023905,-421.4174058642567,2000
3191,39.15889436635671,-151.16999187990683,-47.772024553132475,-1026.5812171609857,-226.70457364737138,-177.12739533766347,-441.2956173997937,2000
3192,378.80489763571086,-321.6855478384221,-20.913910192149018,-715.9682256083008,-147.0094144485431,-322.98149636988234,-334.45247265820336,2000
3193,427.05197326199084,-188.5547845855797,-21.671109395173517,-919.6156292100358,-220.3937324755523,-384.2229721499498,-380.7427058087168,2000
3194,-395.4825747985216,-338.23060033631305,-47.16474995893917,-848.7482633038351,-301.88574467328084,-157.7022199722001,-406.4029162170447,2000
3195,-426.17429158507406,-299.57739366657273,-31.757765032668914,-811.0256205197619,-500.31604443464386,-179.0280226873355,-460.7893255510658,2000
3196,308.9216034103231,-236.63583903686538,-45.40808795871556,-830.0809612932012,-158.29940805945432,-392.149090790284,-403.1281541472181,2000
3197,-302.76010380386856,-161.17187509044447,-14.738171369345455,-954.0909596284831,-723.3888799663707,-72.59043063047365,-497.88725862649466,2000
3198,638.8438720076637,-295.01729216617537,-27.693428127842395,-707.7572768034511,-120.91997310425417,-369.43623926836227,-344.45254686121655,2000
3199,-105.82737557867563,-481.4444438313548,-43.502551530188704,-808.0340829361965,-190.14134756312046,-375.95870110238985,-404.9072451664123,2000
3200,-495.8867149077104,-525.7937681756936,-23.127144107605023,-692.3475186286831,-214.03300803357493,-382.89471436497524,-365.4018223356016,2000
3201,-555.6126868939896,-648.201030911676,-44.8005814608241,-776.5466024755469,-85.62147187592277,-413.6108964987226,-346.71717576357,2000
3202,-153.08726235460568,-247.54938616084885,-29.384515700630523,-811.5222117926972,-423.35178644491396,-234.27886801349854,-432.48030848290006,2000
3203,15.134878712055633,-410.5668341767659,-26.4727160849763,-800.0042828787805,-203.4265759454878,-354.7293674486339,-383.7209889184769,2000
3204,262.7054244258235,-116.73109665871164,-28.970715764342742,-848.0183744649593,-334.12253809861943,-335.2558523342697,-417.3229133338781,2000
3205,509.22603873656175,-306.0506244623783,-17.12833328186539,-615.4458081929508,-109.18005580775764,-303.428350742261,-340.25118174233256,2000
3206,532.5922767846537,-26.29589680077471,-27.779589732356822,-832.792669924395,-222.37804200162356,-435.54593155932247,-387.7823477820876,2000
3207,413.1562783846943,-170.80608547052697,-30.731738492849807,-783.2985125396864,-288.5419519254141,-323.1930924818267,-377.274148909537,2000
3208,686.0787991365889,60.422907978020625,-20.18297895534724,-850.7320685804423,-250.34269145381097,-292.77893711278784,-392.9212147157854,2000
3209,-482.71064892005546,-660.2703809782346,-47.216549279200294,-676.844247950005,-124.05611876763378,-324.14722578355935,-355.0565217437806,2000
3210,590.5647616557478,-311.29949474900076,-26.044309652114222,-604.1776934689019,-77.5111968136223,-366.2735869763333,-377.8532182778028,2000
3211,-457.02606667448225,-289.9770733713818,-39.120417444595766,-959.5118891033028,-448.724557024239,-128.37669855093355,-443.9944152333334,2000
3212,-215.06050652500036,-195.64427370787402,-32.383321246138564,-903.0959120013882,-479.6209721901662,-178.4789929024126,-461.37142362668266,2000
3213,315.36101131419645,-346.1988889021675,-27.062467111993804,-697.0634773589161,-108.22545335743389,-449.4812534961537,-379.5498860649123,2000
3214,720.7898903976259,-85.16196720350932,-26.295998655733918,-736.8160820298305,-154.69557639362043,-331.28814308175527,-380.804502036972,2000
3215,119.45550114950206,-144.0032574095692,-16.142371372224776,-857.3827712269514,-427.608084793082,-293.12463923310787,-441.7601325761772,2000
3216,730.4115197925262,-240.01860991390964,-41.177513554701214,-683.0626723499223,-120.36467228192916,-265.49247991043546,-369.41706472353343,2000
3217,471.80043821161917,-326.17773874767283,-22.648432977258015,-682.3516208967609,-120.65480449513738,-335.9981312521396,-355.85494959631757,2000
3218,200.8206034207193,-354.5060982250909,-36.28585732555213,-773.6276039292833,-178.98697495314605,-404.87099917916885,-380.642894727682,2000
3219,-985.4662998970333,-770.9511559777358,-38.24404625879311,-757.1727924575367,-240.46644810763257,-386.34804078386884,-389.80675968490533,2000
3220,-69.59265293191757,-36.24145057561411,-19.65519703424682,-965.5190978500714,-515.6871726618593,-83.69510356126263,-532.3903939476305,2000
3221,-995.5104426628795,-692.5339516829499,-39.88523746882855,-758.532969523649,-267.60064785776495,-272.9833384183453,-419.03661341191463,2000
3222,156.5914994655107,-333.84569441890926,-36.538619280971766,-705.6674142421722,-113.32664920958331,-277.26938354642954,-381.5793722403625,2000
3223,843.0034315966532,21.674356523318114,-28.306758237961862,-829.5454661836267,-155.577804255256,-384.0002441263233,-380.801289122833,2000
3224,326.98820592673457,-365.838457392138,-21.247253476615985,-673.0018388546641,-100.42572575074387,-393.14952282760686,-347.228779444923,2000
3225,-123.84777784179495,-252.48898894949872,-53.00184699046046,-923.3577192654087,-241.96600994330774,-226.5607795814281,-419.91616707669203,2000
3226,-432.3110772255671,-608.6591640886828,-21.59442556891339,-666.7959791168394,-202.00640608065086,-335.48811658595224,-399.91193667934186,2000
3227,-208.2373988155977,-506.79971167476424,-26.35721536700445,-823.8717343599211,-172.6422142138619,-422.6794368267336,-362.90897785895703,2000
3228,396.3945522689031,52.78346788827324,-25.19214293614017,-955.8582413553077,-371.47680595650144,-364.2961136903749,-424.60203336360826,2000
3229,515.2988449005438,-507.2977975293132,-24.75963891688427,-496.94622598815647,-56.266354201293936,-379.23985342644556,-324.6180693134203,2000
3230,-219.2753342697303,-295.96496688119373,-18.48556664620916,-871.4702454790705,-502.53243938141514,-273.5810366744469,-448.94767639682743,2000
3231,295.0891916490135,-212.54967027173484,-35.19197956621126,-875.2398816998052,-221.31331931454574,-287.9856584252443,-384.14657582685055,2000
3232,-954.4151674294149,-598.8279414873923,-51.688654179186365,-880.8875096024078,-343.4709180083017,-271.602880562043,-399.1619243302703,2000
3233,135.31431645779406,-418.61945087732977,-30.519053758022014,-682.0663804910877,-192.1139859846783,-457.4362820272855,-379.46929370438863,2000
3234,394.9817721261479,-182.10410729807245,-41.89868221067787,-738.2530259566179,-203.73016494766617,-418.19852950779256,-398.93061781181945,2000
3235,-950.1484605362841,-664.0079163548352,-27.48649311297734,-792.3427970158438,-393.41430604064755,-172.9192170362884,-446.6170570100704,2000
3236,657.0837314491946,-323.3758625943324,-36.700347879859464,-609.453794767456,-95.26378072681938,-308.01909896936877,-336.26005499244354,2000
