index,reward,circle_reward,radius_reward,los_reward,tangent_reward,turn_reward,altitude_reward,speed_reward,robust_margin,smooth_penalty,safety_penalty,steps
95,-13.427163330808417,-23.14032808882857,-40.5025597457873,-30.545647369105946,16.5797719204571,47.629691124960225,-50.98377311094706,77.62805858193404,183.6007299900728,14.191370188606847,3.8010817524569602,250
96,-32.58970222614892,-89.3497265157023,-102.72478731883345,-110.28017583742289,-23.37919516008411,28.85225052109651,-16.323092541774436,93.95812750839441,188.77677208897052,14.661013994614496,7.658031716198701,250
97,-15.340860337494172,-112.4445781696179,-183.67071686267622,-108.86839146448692,28.716525518424746,11.948530716802683,70.22693575525595,136.9261222567393,218.57419681558957,15.573860043899188,7.12165724979799,250
98,-73.2571215752516,-102.6867595289711,-132.30962722556248,-107.32982249617498,-41.67151084315243,-8.439385025739206,-64.03922559276302,29.342359612632148,160.58650243497263,14.567975400139808,17.02555140469476,250
99,-65.4182383352894,-113.99494960388401,-108.18303329579274,-139.39559848257517,-84.5162478878378,-22.54954836643649,-79.35546810771113,73.31798773094143,192.17356008350592,15.701148553476735,5.424415882169002,250
100,-5.396335088653597,-94.05925317528514,-181.60449258415534,-110.45678002753408,145.56093329614646,32.15687666733955,51.1293136932028,153.90774897992463,233.6524853842088,18.01980036903564,2.8230881970860615,250
101,-68.83369969490975,-143.9607018444163,-227.98604241917397,-152.72266627515134,73.35613555810265,15.289007262724843,18.361731956743036,44.42338424711449,223.6549232448705,12.35418755277067,29.699270453316593,250
102,-14.122284715510379,-95.63041020547713,-171.08649583784307,-92.46493800494463,55.07099436010489,7.220398579273681,89.53727419527819,78.86110600106299,194.33654777900693,16.031247475338148,6.765730397331822,250
103,-7.416027294920353,-55.26564213328171,-103.80163888777813,-30.08295938078123,-25.244114040297458,43.60482640087904,10.953687106525056,90.30945792938866,190.61416967577134,13.487367741967208,3.802566268059947,250
104,-3.449879387423985,-95.70427792362709,-158.90208152477356,-89.05395725944234,11.165901939845112,25.231934768900413,81.70183583158972,137.15285059417545,224.0107206500197,17.39308531914648,4.483006582352638,250
