index,reward,range_reward,closing_reward,los_yaw_rate_reward,los_pitch_rate_reward,vertical_attack_reward,gimbal_center_reward,terminal_reward,steps
6590,-8383.119651520376,-3000.0,-898.0349621181542,2810.895938179077,2626.9844599374683,268.85963996115447,2008.6295968779182,-9000.0,3000
6591,-8995.833755867487,-3000.0,-707.1532972778875,836.8553226553377,2060.013949397507,40.51188784758528,1491.664428034854,-9000.0,3000
6592,-8458.683350922862,-3000.0,-420.0828531787671,2626.141675035518,2009.9473006398077,567.378575389613,1454.746442780052,-9000.0,3000
6593,-8538.880720271549,-2999.9999999999995,-530.4701832390421,2198.2470706610634,2230.2793776777976,438.2855010599598,1635.1445199700777,-9000.0,3000
6594,-8304.773146545174,-3000.0,-679.30923450501,2813.7805834430737,2702.255296820946,379.9971378651369,1928.2548937228837,-9000.0,3000
6595,-8538.892393825521,-2999.9999999999995,-488.1922462166142,2163.4650912330326,2231.8495793793472,413.9059706853332,1640.1525450196061,-9000.0,3000
6596,-8866.495273121014,-2999.9999999999995,-746.293895051765,1343.8303019287757,2120.4525333645447,238.11974011340578,1147.508144193005,-9000.0,3000
6597,-8365.148414474654,-3000.0,-679.977696230392,2643.856037403126,2666.810700206275,275.2159579373376,1919.292396013577,-9000.0,3000
6598,-8586.271396684519,-2999.9999999999995,-415.5712763774469,2039.3103663947684,2088.6347850278166,427.59288885702335,1599.9916883791793,-9000.0,3000
6599,-8931.302963528495,-2999.999999999979,-874.284017071831,854.6232305950793,2421.576805723519,36.52796426564977,1771.6879085149092,-9000.0,3000
6600,-8705.859405451143,-2999.9999999999995,-785.3321535368717,1986.3158108076775,2078.4623484724925,256.1589417054407,1629.153179998796,-9000.0,3000
6601,-8710.027426369927,-2999.9999999999995,-682.5912244220441,1785.6827376121248,2159.075044211088,253.516922962936,1634.0181511501446,-9000.0,3000
6602,-8848.388957226645,-2999.9999999998886,-780.9189540186723,1248.657656970468,2265.4783411321655,103.56911906955852,1705.6408057239923,-9000.0,3000
6603,-8845.657336202166,-2999.999999999898,-802.1726710217904,1249.9857335400297,2284.6158679554187,106.31389395923773,1758.566621764066,-9000.0,3000
6604,-8646.37350782105,-2999.9999999999995,-613.7694699272089,1989.2867455039973,2149.931763384278,251.5017092019603,1647.3710381615535,-9000.0,3000
6605,-8720.559589237791,-2999.9999999999995,-694.1857245725773,1774.9673893005763,2145.7057151588238,239.7512147965508,1622.1663621940763,-9000.0,3000
6606,-8648.637314510075,-2999.9999999999995,-616.8916442563756,1996.489561132431,2120.0175842592125,281.26570007986015,1666.5679041898286,-9000.0,3000
6607,-8714.65601585001,-2999.9999999999995,-668.5998975935491,1756.7897674817907,2159.81631724751,242.45842529416308,1631.5331341597007,-9000.0,3000
6608,-8645.970220946112,-2999.9999999999995,-608.6565168825407,1977.3923353675343,2149.3511714385213,269.205881806204,1655.3662658320104,-9000.0,3000
6609,-8709.555183022843,-2999.9999999999995,-773.1328752728867,1978.209585188666,2052.1987004245807,270.86087971576666,1632.2526104775466,-9000.0,3000
6610,-8667.356041434969,-2999.9999999999995,-660.2671016069294,1932.9286669748333,2133.2447129194184,312.8952513924701,1678.7385327364236,-9000.0,3000
6611,-8676.51489642416,-2999.9999999999995,-650.981100096584,1881.5941572544255,2148.6426357617397,287.58719383988813,1674.1003578237335,-9000.0,3000
6612,-8860.890702903553,-2999.999999999883,-764.4623824115548,1244.5255202010596,2212.103791656987,86.09961217381587,1687.5854562375634,-9000.0,3000
6613,-8703.476743970547,-2999.9999999999995,-794.8671725277621,1978.5533049653218,2093.9820981021567,270.80340187464094,1656.050810249671,-9000.0,3000
6614,-8715.7340614178,-2999.9999999999995,-689.4775377586775,1774.702927666455,2150.622092712642,250.79504802201927,1651.660759022053,-9000.0,3000
6615,-8715.274508459886,-2999.9999999999995,-673.0277937465861,1752.2464489618078,2164.0669265079814,242.124852806563,1642.4893329175713,-9000.0,3000
6616,-8704.004261124996,-2999.9999999999995,-777.443967085877,1992.4000768927822,2078.5408923124546,266.12612099726846,1578.876925332548,-9000.0,3000
6617,-8707.673297769747,-2999.9999999999995,-749.8637178615813,1976.9997726853699,2040.2966446283613,266.63595524070854,1629.5851767531137,-9000.0,3000
6618,-8720.425983373161,-2999.9999999999995,-674.7986153161975,1744.3003784043142,2156.4137468351414,242.25728567886196,1622.5713135471956,-9000.0,3000
6619,-8677.431821134276,-2999.9999999999995,-674.4636165138288,1885.5803542035019,2165.143677777887,275.79213047840665,1693.7293221132675,-9000.0,3000
6620,-8671.608712060915,-3000.0,-658.2418721093228,1910.5849936957356,2136.178436834825,307.3700056512557,1688.182267057,-9000.0,3000
6621,-8679.346032841051,-2999.9999999999995,-671.907553407501,1899.6011172113558,2142.2820646955474,287.80186009784813,1661.5926061861699,-9000.0,3000
6622,-8718.966795854476,-2999.9999999999995,-682.2752405287175,1748.1579347444267,2169.8977364749935,231.89999454167472,1625.1180265116284,-9000.0,3000
6623,-8670.422491920519,-2999.9999999999995,-690.6733742682101,1840.8020539315983,2249.395551610095,267.4293077915136,1738.9752358939375,-9000.0,3000
6624,-8730.417097099129,-2999.9999999999036,-856.9910990643505,1423.363426774796,2514.101412319575,331.210938857585,1942.9622281576765,-9000.0,3000
6625,-8733.337504374354,-2999.9999999999013,-862.9864804280064,1421.3869500960923,2509.932729917599,328.7450766953935,1947.7604011104456,-9000.0,3000
6626,-8668.78800219813,-2999.9999999999022,-757.0879895170133,1628.0410254360252,2367.07932909929,664.1802477431204,1753.3241084627641,-9000.0,3000
6627,-8768.100400299372,-2999.9999999998668,-737.1186065171512,1240.2209692455135,2466.623231749456,205.5571395651996,1972.1948613880245,-9000.0,3000
6628,-8611.219862396838,-2999.999999999914,-769.5763176709605,1835.5874010909702,2376.3313753726457,747.6244165399987,1757.110116778346,-9000.0,3000
6629,-8889.627444119986,-2999.999999999625,-644.0551754352157,1137.796258229446,2108.1319845428434,81.65914441193748,1555.142105557372,-9000.0,3000
6630,-8601.734586286278,-2999.9999999998963,-690.2668189192236,1703.3761256200432,2520.87781939072,525.80108394998,1950.5679011346717,-9000.0,3000
6631,-8615.225561797133,-2999.999999999901,-682.5333199570942,1690.9610123906214,2477.2920126305917,527.3184189744694,1909.3973418004468,-9000.0,3000
6632,-8590.122316796143,-2999.999999999908,-775.6682009502802,1929.3023302865952,2358.0746479731015,801.4612577989681,1738.4290173935556,-9000.0,3000
6633,-8576.472066676042,-2999.9999999999036,-662.2460276387454,1802.701795169954,2505.594160632802,527.554999741881,1914.4090118076917,-9000.0,3000
6634,-8783.296030209467,-2999.9999999998977,-801.481612413025,1288.5263532089273,2419.3906081693094,229.39228331882637,1924.4051541394576,-9000.0,3000
6635,-8612.86651528285,-2999.999999999913,-768.9411952479797,1816.0530044802344,2387.653900422445,740.4916906480511,1774.810906703747,-9000.0,3000
6636,-8584.053507782966,-2999.9999999999113,-669.4903745884519,1801.4652990540324,2469.7180950893016,592.3462715350424,1846.1108074065878,-9000.0,3000
6637,-8610.369490199386,-2999.999999999915,-774.8368996547943,1830.690240322836,2391.6302667631953,735.1435984955784,1774.4016833505189,-9000.0,3000
6638,-8617.861232439502,-2999.999999999909,-746.0149035859184,1902.1829793567067,2265.929403571578,788.5197642239913,1639.6679219178438,-9000.0,3000
6639,-8620.33714434374,-2999.999999999917,-666.8354766562435,2113.9514842132485,2000.9018631704553,798.4235678117345,1445.9241980098218,-9000.0,3000
6640,-8660.720645317855,-2999.999999999914,-771.0617881904733,1711.6132348242222,2312.374015725511,722.1125165398845,1727.3198412380739,-9000.0,3000
6641,-8607.539590789565,-2999.999999999924,-830.3719779181223,1637.5585845028254,2724.28965197669,353.8993266943786,2190.3234897249413,-9000.0,3000
6642,-8628.442647220983,-2999.9999999999145,-765.4021416271952,1785.04495742781,2359.374888513288,737.6380338536716,1736.5860071658421,-9000.0,3000
6643,-8630.545521581114,-2999.9999999999172,-757.3833235964834,1833.4919354048325,2293.3959445669016,765.0008750886124,1685.4659475988651,-9000.0,3000
6644,-8655.652766481388,-2999.999999999901,-760.4798950297322,1648.501389703598,2408.099032624188,644.176895461136,1777.21234841891,-9000.0,3000
6645,-8627.476075840166,-2999.999999999907,-775.7640411938889,1783.788992602833,2373.092152256553,734.1569416854717,1752.8025022308957,-9000.0,3000
6646,-8612.217177545816,-2999.9999999999063,-688.5409135311777,1697.3799135919216,2473.8953369145433,568.6758576991149,1901.17991620389,-9000.0,3000
6647,-8744.79996499991,-2999.9999999998954,-858.7801327676365,1353.5857990868521,2548.1026420295657,258.036958506496,1981.96690291432,-9000.0,3000
6648,-8787.014483724819,-3000.0,-668.733313681851,1391.8400648711215,2327.030262552378,108.8407147308955,1401.3712300820418,-9000.0,3000
6649,-8706.176475685892,-2999.9999999999995,-580.5897654489938,1716.9342174902963,2206.2140670666327,172.61976001780414,1486.9500745283053,-9000.0,3000
6650,-8389.64786249276,-3000.0,-396.58653334246867,2645.3723399325454,2240.5778472617203,468.311065878967,1721.4750798978216,-9000.0,3000
6651,-8390.708600067706,-3000.0,-373.08198339041644,2639.159719977361,2220.4002655887134,467.9458919084421,1714.8418043856607,-9000.0,3000
6652,-8777.752622819058,-3000.0,-485.03134138554395,1764.1494004484205,1892.7568043311612,178.68474494082025,862.5787094455641,-9000.0,3000
6653,-8716.940018246472,-3000.0,-488.5377163632899,1783.6476678955248,2033.349351948047,179.26328117454884,1326.0684160159742,-9000.0,3000
6654,-8471.365421337145,-3000.0,-506.9893278111227,2269.833488716897,2447.304056160626,297.60449467684083,1768.7711419846646,-9000.0,3000
6655,-8379.390492128532,-3000.0,-358.16054367614015,2623.2808078019284,2268.847590213451,460.83156460275865,1727.4813273954735,-9000.0,3000
6656,-8711.739301056274,-2999.9999999999995,-587.1710669808997,1648.4023742774502,2257.630572115181,153.895725020759,1526.8855076562425,-9000.0,3000
6657,-8789.138221058623,-3000.0,-676.6966110232397,1425.4296268478593,2338.6845237330426,95.2485838366987,1207.1342212773195,-9000.0,3000
6658,-8728.244575335346,-3000.0,-525.0408989703658,1670.2532954318535,2120.6653986310685,152.22384074434896,1454.4473953600716,-9000.0,3000
6659,-8693.685247155132,-2999.9999999999995,-622.08788745783,1743.1474635707204,2259.7520365378637,171.9856184346299,1554.4280793042485,-9000.0,3000
6660,-8406.473593806339,-3000.0,-589.0424728363256,2814.1335900689583,1968.5636614128434,1282.3730159732852,1176.2391544288864,-9000.0,3000
6661,-8723.78583026589,-3000.0,-541.5537393048269,1685.3606585535842,2146.4302089336925,151.1445124314258,1428.85615454397,-9000.0,3000
6662,-8695.414278187362,-2999.9999999999995,-621.0395278375347,1688.6732695236524,2305.5137755560663,158.22870502498802,1584.1489434402652,-9000.0,3000
6663,-8389.53184444465,-3000.0,-377.8516061689073,2655.218477663405,2215.063159446575,456.484322753441,1732.730317082523,-9000.0,3000
6664,-8717.055859181792,-2999.9999999999995,-581.9894228674136,1646.1027779608394,2239.0507971800757,157.70544441805788,1488.2839966147035,-9000.0,3000
6665,-8774.767718745523,-3000.0,-796.7989324623364,1380.334423591333,2453.410954508055,91.3720824611143,1744.5585211098273,-9000.0,3000
6666,-8456.233584161731,-3000.0,-725.004297133879,2204.2671599066653,2672.4346684982224,456.43520271330704,2034.3097612381607,-9000.0,3000
6667,-8842.598029473316,-3000.0,-769.8109556088003,1234.9809004725366,2346.6497160485455,94.05389649074718,1463.1972451734766,-9000.0,3000
6668,-8706.38621734357,-3000.0,-560.5419495434446,1728.0651632909896,2160.7177530975137,208.16119814112912,1480.3966159900535,-9000.0,3000
6669,-8456.137646440768,-3000.0,-682.4366371287231,2152.0805222767517,2686.23748787848,413.3779117656644,2102.260657125798,-9000.0,3000
6670,-8654.701809226013,-3000.0,-643.3937756045009,1893.4961122874615,2273.4124118886425,205.71537531293734,1581.6622717103062,-9000.0,3000
6671,-8716.049903995314,-3000.0,-559.3544199577957,1562.1632610668426,2326.644022737098,128.85633505866832,1439.9155035149815,-9000.0,3000
6672,-8327.570550994073,-3000.0,-328.6954067353106,2691.62237411351,2452.823061183627,265.7983230587503,1801.392196904419,-9000.0,3000
6673,-8339.443037716434,-3000.0,-586.9912350780736,2860.683971232996,2457.6052537998767,324.4899837501993,1851.9289263880412,-9000.0,3000
6674,-8307.353325653894,-3000.0,-565.3841881180065,2881.1974318696834,2495.6915827922876,436.0928143688841,1885.52469077373,-9000.0,3000
6675,-8332.829674290477,-3000.0,-338.5553493228996,2687.8808553028834,2448.6694244923415,263.0918590676199,1786.8471297880508,-9000.0,3000
6676,-8328.992271292758,-3000.0,-753.0559127682325,2880.999795741974,2600.009031873424,346.89562003063963,2032.1893428168319,-9000.0,3000
6677,-8344.031491787777,-3000.0,-351.02546896076547,2652.348419369721,2450.5998020722573,260.54679280920186,1789.047366716162,-9000.0,3000
6678,-8542.27038842621,-3000.0,-941.5069004061979,2248.3387401207115,2581.8452986306233,201.0853050326321,2086.7713573543033,-9000.0,3000
6679,-8536.213174613073,-3000.0,-949.2884653752769,2268.90266119466,2600.2724569594325,187.7357569058177,2084.809060588709,-9000.0,3000
6680,-8337.056192312148,-3000.0,-359.60391586346094,2705.37200642202,2424.3105218531164,284.6696462037104,1793.1595217737197,-9000.0,3000
6681,-8330.479937379863,-3000.0,-331.36408202447615,2688.8486071075504,2441.065282345647,277.6387465670468,1802.084683610889,-9000.0,3000
6682,-8336.754918739762,-3000.0,-337.1774716828582,2681.0830542791064,2434.993506974362,272.68324911916807,1780.8194970275088,-9000.0,3000
6683,-8336.505929887462,-3000.0,-360.2699793791337,2700.4061384844167,2439.1256096971347,271.49191664949535,1786.4410787001823,-9000.0,3000
6684,-8376.572759253755,-3000.0,-960.4911714239906,2881.8773700875927,2606.039195170514,321.662190994743,2093.5785425316244,-9000.0,3000
6685,-8330.81986410486,-3000.0,-345.2415173206179,2703.143489949331,2442.7977273183337,278.79068940669697,1782.6627793434616,-9000.0,3000
6686,-8334.975292101386,-3000.0,-351.50382205521845,2708.838801285255,2422.8365802727662,283.67398303715254,1788.3227062850399,-9000.0,3000
6687,-8333.14299017327,-3000.0,-387.525084341417,2738.504381743321,2437.4089278576234,279.16098474244325,1794.554745803902,-9000.0,3000
6688,-8337.66286517372,-3000.0,-336.39766136300517,2672.135018353058,2440.6930020033583,267.42481144353604,1785.027350470079,-9000.0,3000
6689,-8326.705464733363,-3000.0,-322.3296105844342,2681.083538691005,2456.6243556414915,266.6600860088138,1818.7547713241283,-9000.0,3000
6690,-8333.178237559321,-3000.0,-343.14339507488836,2683.6385129558835,2451.4241450600102,270.17857982234744,1794.8656270520025,-9000.0,3000
6691,-8329.155593064666,-3000.0,-324.32029126037605,2679.1110310170475,2455.112445764291,268.15305402400395,1793.0467401574833,-9000.0,3000
6692,-8248.947275810471,-3000.0,-588.1789164078999,2883.5324870223317,2569.6835352905973,850.4259554091593,1968.0244646286505,-9000.0,3000
6693,-8339.910884005707,-3000.0,-411.229986231483,2747.90162586242,2422.191695673205,284.59192939856683,1790.0544516288453,-9000.0,3000
6694,-8318.544545317372,-3000.0,-721.2721773102219,2883.9018630829387,2600.202913293442,361.54836990200135,2044.4158783314372,-9000.0,3000
6695,-8331.146443019697,-3000.0,-335.48015672617424,2700.439346197271,2434.5392880518007,274.64861794356676,1790.1812116087278,-9000.0,3000
6696,-8705.77491484466,-3000.0,-538.6598203630156,1713.7722468127224,2128.8433631640078,262.7283759264434,1500.057161108026,-9000.0,3000
6697,-8649.101155247661,-3000.0,-276.1887253558262,1998.398575569659,1836.011197773893,370.09403152698246,1198.3278016518807,-9000.0,3000
6698,-8735.0667465094,-3000.0,-532.0159525982193,1672.8132947996107,2067.369551741303,231.24256516161316,1436.9788485639003,-9000.0,3000
6699,-8724.536572553168,-3000.0,-509.37507210476883,1692.369109801576,2077.2755526894043,236.0304401988503,1387.913634685015,-9000.0,3000
6700,-8729.31148877356,-3000.0,-530.9145897806887,1672.5127131725803,2093.4226943388117,224.84324734947452,1435.9838047224648,-9000.0,3000
6701,-8603.485776121941,-3000.0,-272.100565397867,2166.352037509054,1827.621087594766,459.5761270861425,1146.143936800431,-9000.0,3000
6702,-8518.10064047526,-3000.0,-646.5610584879762,2046.6851782684705,2525.8737968038135,476.0341910298134,1841.1288088302517,-9000.0,3000
6703,-8664.338997319192,-3000.0,-540.5712854040503,1727.7517304093797,2288.9942226018925,244.7043070103379,1538.1730350808914,-9000.0,3000
6704,-8726.597019337845,-3000.0,-528.4136106698054,1686.0817502924049,2087.5529911403337,232.74417755973573,1425.5098304613687,-9000.0,3000
6705,-8725.474741379845,-3000.0,-525.1205640502891,1685.6382833762777,2087.421215178492,235.85474932553012,1428.6887881303987,-9000.0,3000
6706,-8706.498843202902,-3000.0,-526.346186535338,1715.9452530470987,2134.410637803977,239.03192383931207,1436.712707547423,-9000.0,3000
6707,-8618.271078630836,-3000.0,-290.82325633198775,2022.2287302076452,1934.2055598000306,296.90942471186855,1445.8266163163864,-9000.0,3000
6708,-8622.578442735781,-3000.0,-263.28915509524785,2100.13500017672,1843.1659817027678,366.83567358021804,1150.7030295597515,-9000.0,3000
6709,-8471.552110813089,-3000.0,-602.3289349248028,2113.2151690953774,2467.3728796927835,831.7630981526854,1809.7878408885401,-9000.0,3000
6710,-8630.565278196542,-3000.0,-265.5378400571749,2114.136471800398,1802.320968894557,408.7721802559591,1046.7359924956372,-9000.0,3000
6711,-8720.32272522085,-3000.0,-542.9339922143052,1675.1411777579694,2133.610573494697,227.39492810897832,1462.83039598079,-9000.0,3000
6712,-8495.808362452402,-3000.0,-299.84027924652855,2388.368324452622,2038.0746028226365,440.4253451108031,1395.2893501926533,-9000.0,3000
6713,-8696.696821212527,-3000.0,-511.1682383181665,1713.5365187021196,2159.319040767355,242.0957889181671,1445.7728563867713,-9000.0,3000
6714,-8724.364211211945,-3000.0,-528.2862538675564,1678.0993420886844,2106.458547804149,227.18237959981198,1428.2471636398998,-9000.0,3000
6715,-8718.720782841325,-3000.0,-532.4028717220219,1681.5469321923622,2126.9276818769576,227.97697139520443,1444.4860371162902,-9000.0,3000
6716,-8717.669741220603,-3000.0,-534.7694894495726,1683.1665910464972,2132.8594518611767,229.06825580257046,1438.4372073842665,-9000.0,3000
6717,-8480.945292112836,-3000.0,-625.8793339637488,2097.810428317994,2515.457977198687,694.5997123004245,1852.4271896887128,-9000.0,3000
6718,-8741.126601112257,-2999.9999999999995,-559.7595095662269,1633.0519464986833,2098.6584961721223,232.40288051866244,1487.2977378158037,-9000.0,3000
6719,-8713.929715424716,-3000.0,-520.9224179800462,1705.0757257151365,2112.3717995164084,235.97918943645507,1426.126797825465,-9000.0,3000
6720,-8501.080380118914,-2999.999999999897,-391.8075641552661,2815.366932893934,1668.3386787651452,830.348683859726,676.5844018838984,-9000.0,3000
6721,-8442.009405021736,-2999.9999999998918,-306.70303372501775,2674.0988490653817,1894.280906874269,649.3184520652896,1405.1267288038723,-9000.0,3000
6722,-8498.622446374351,-2999.9999999998963,-393.6082435367987,2822.3344357131186,1667.5035012261003,851.076667622865,663.4952089349614,-9000.0,3000
6723,-8466.245925069374,-2999.999999999898,-351.2761128774518,2759.577519348787,1788.661403136381,670.9121326908943,1187.8357471130637,-9000.0,3000
6724,-8451.22619359896,-2999.999999999891,-309.94812223815563,2636.5803816416856,1904.785846948035,656.7353909028095,1351.1984357268832,-9000.0,3000
6725,-8436.121782407106,-2999.999999999901,-308.1147655364996,2678.5758889320373,1913.4063515513183,647.7470220009635,1419.5064281108066,-9000.0,3000
6726,-8439.67349542557,-2999.999999999893,-302.5500125906467,2669.9145009940657,1900.3664153917998,661.5733913654321,1398.274970540196,-9000.0,3000
6727,-8439.311731186897,-2999.999999999898,-309.9833177238964,2669.8771357867013,1914.245757742553,642.7227079210033,1412.4499965542586,-9000.0,3000
6728,-8452.079400596782,-2999.9999999998845,-297.697401203842,2676.4238625877992,1839.1796035855693,676.9348872536016,1358.593101703118,-9000.0,3000
6729,-8434.046131816109,-2999.9999999999036,-304.1795486921385,2676.1297315901634,1918.6292278970557,646.0127387693457,1432.2707143225089,-9000.0,3000
6730,-8436.533950280887,-2999.99999999989,-296.28462525780947,2697.731853881441,1879.2058942534577,652.1958912611092,1417.794222049142,-9000.0,3000
6731,-8470.168772543328,-2999.9999999998954,-353.892396172905,2792.1159288853287,1748.9033932271414,732.8307580711347,1032.7537884808567,-9000.0,3000
6732,-8440.256304902538,-2999.9999999998786,-303.01290914235784,2685.8856488392316,1883.2713381106485,665.6283824734027,1386.125563526099,-9000.0,3000
6733,-8435.133407644644,-2999.999999999897,-296.8895126153813,2693.9762213227773,1889.813855370163,646.5019389276167,1427.2052616798849,-9000.0,3000
6734,-8500.452154834826,-2999.9999999998927,-389.9520844342696,2821.3924652463934,1661.4382689388533,843.8411997348941,657.4569850284669,-9000.0,3000
6735,-8438.548121328045,-2999.9999999998945,-298.6338159032011,2681.5449135744393,1893.105695375435,643.2675550516961,1417.621856711116,-9000.0,3000
6736,-8497.822739104322,-2999.9999999998904,-389.7436213403779,2829.335110713255,1661.9773113685935,857.3906497392693,641.2336748756453,-9000.0,3000
6737,-8433.737347416527,-2999.9999999998927,-292.41631206624675,2700.615993532404,1883.3536479557993,653.7977623374883,1418.201545768301,-9000.0,3000
6738,-8498.247410867076,-2999.999999999892,-479.4711765386132,2813.42701140857,1658.8930635308086,1103.6449516625669,662.0871670095403,-9000.0,3000
6739,-8437.868063907705,-2999.9999999998986,-309.3261985377277,2672.7866394078956,1912.5831133764032,645.691131619178,1426.247398223505,-9000.0,3000
6740,-8495.12578663769,-2999.999999999891,-389.8372657553619,2829.963654170031,1668.1312727330424,869.7905542276987,638.2663852810709,-9000.0,3000
6741,-8438.185364338018,-2999.9999999998963,-308.93509147870185,2670.5896463324934,1913.6340938548174,645.0275550564018,1424.852089324927,-9000.0,3000
6742,-8440.483601572483,-2999.9999999999,-310.5652586637842,2658.387908866077,1919.302880806928,645.1721449944833,1417.7811297163505,-9000.0,3000
6743,-8435.217240268605,-2999.9999999998945,-306.78954155703445,2677.8018291135304,1911.7836891817328,652.2077148541961,1433.819076575396,-9000.0,3000
6744,-8552.718732400856,-3000.0,-514.1433199078925,2855.7144890471336,1539.1525328079517,895.5348253319064,527.081931972289,-9000.0,3000
6745,-8599.887622892966,-2999.999999999998,-520.8533603187337,2794.418474366908,1481.935599321952,735.8829147806748,504.07828840273345,-9000.0,3000
6746,-8588.11782456318,-3000.0,-445.151658014751,2759.1375935758274,1506.4345785256985,679.5596848895234,540.5056713411576,-9000.0,3000
6747,-8573.13082672228,-3000.0,-483.69769140475506,2821.141269943592,1521.4822296638224,741.0106690505579,532.5182480800073,-9000.0,3000
6748,-8583.153231291331,-3000.0,-498.8248649960024,2808.0366444933616,1513.933289971792,726.3045195567752,533.2300016077694,-9000.0,3000
6749,-8568.118848771508,-3000.0,-488.7786723812364,2830.303065764521,1529.959286904838,752.5637196434981,549.3739198996409,-9000.0,3000
6750,-8598.710498409957,-3000.0,-504.6409613777146,2786.21448451537,1486.8784148297568,717.4625288138129,502.29567192938504,-9000.0,3000
6751,-8613.29703520004,-2999.9999999999927,-564.9241936899683,2779.5735541510408,1486.0044366819207,727.8668786552508,515.1873124020732,-9000.0,3000
6752,-8586.957215961938,-3000.0,-548.8130878560519,2828.214378218468,1496.2591914112845,813.9205305489882,509.8443071492596,-9000.0,3000
6753,-8584.555236573962,-3000.0,-539.2285573860305,2824.639225235239,1515.6136662269741,778.2868655892687,507.40473377601785,-9000.0,3000
6754,-8590.186894649134,-3000.0,-513.9298789555124,2807.694143219418,1495.894913936066,751.385678978881,503.1266936996388,-9000.0,3000
6755,-8574.575152928752,-3000.0,-542.2848730679498,2846.1122151791033,1517.3848918956155,825.1746739459877,516.3288703002614,-9000.0,3000
6756,-8592.749748263059,-3000.0,-496.5204050274645,2795.4758847385797,1487.4440142561682,728.6185185220204,513.0504266515474,-9000.0,3000
6757,-8545.402006316088,-3000.0,-505.75494496809347,2851.4002386603765,1532.1836666424463,964.4893669848702,549.4021301015179,-9000.0,3000
6758,-8582.969121903472,-3000.0,-487.0018393836831,2805.6100442876864,1513.199248319437,713.248612169561,521.4445621192583,-9000.0,3000
6759,-8595.705650072417,-3000.0,-508.18195035720424,2796.5473778265145,1482.484368391313,737.2390603438276,511.3298577331323,-9000.0,3000
6760,-8545.564524833837,-3000.0,-508.5993011189453,2859.8434660209155,1547.9805037192525,906.9133496886575,558.6043945640571,-9000.0,3000
6761,-8566.842530207503,-3000.0,-531.6720668827394,2839.67426440392,1484.634313227255,970.5662618296263,517.3616205984616,-9000.0,3000
6762,-8550.16633894269,-3000.0,-515.880603804401,2855.594903239127,1507.4688745274316,995.7680370685563,538.6579119909427,-9000.0,3000
6763,-8586.76539408561,-3000.0,-536.5405489822838,2815.3146946594293,1523.7077226550214,745.825849844564,521.1274506043163,-9000.0,3000
6764,-8560.200330262207,-2999.9999999999995,-352.3475938421785,2510.7483058616776,1758.5019616639247,566.4479236102469,861.9647138548994,-9000.0,3000
6765,-8582.156762941802,-3000.0,-562.0918076970191,2836.146505313564,1468.5711003304718,939.9163317555832,512.4282475067965,-9000.0,3000
6766,-8586.483877516868,-3000.0,-522.0507752852735,2814.351596313443,1502.8864038515417,757.6274757671814,538.168818706019,-9000.0,3000
6767,-8592.494390725475,-3000.0,-507.4707818058498,2797.6069035263804,1495.6387607422798,728.9099257205793,520.5728982275294,-9000.0,3000
6768,-8799.095662168484,-3000.0,-561.5150648404608,1348.2249658294784,2164.8336027736595,179.60401459762542,1491.469909373744,-9000.0,3000
6769,-8797.277373906098,-3000.0,-577.9970926018451,1339.0034942361774,2196.60442863568,175.09217930291194,1507.7361779760995,-9000.0,3000
6770,-8827.48152038664,-3000.0,-510.88642153699186,1385.131549870226,1978.4030778349747,179.2966312794913,1399.064940100591,-9000.0,3000
6771,-8690.663138610185,-2999.999999999978,-296.58639725659026,1709.4064168869274,1986.4566215321322,214.64261470866745,1440.9241207987106,-9000.0,3000
6772,-8804.712745499242,-3000.0,-564.3728169147348,1336.2956077383449,2160.217602335064,176.64141980630242,1478.1883632408938,-9000.0,3000
6773,-8799.17739604688,-3000.0,-576.3211319881999,1333.7368373091585,2196.351670640739,173.62391374250467,1491.1208469610076,-9000.0,3000
6774,-8799.216064109574,-3000.0,-571.7498896767487,1341.778110729303,2184.0658533900805,170.46877746484154,1495.0896055535445,-9000.0,3000
6775,-8807.90563485947,-3000.0,-554.6730549068885,1344.628158339214,2129.1339857711996,178.48538565969076,1473.288903313963,-9000.0,3000
6776,-8804.62063054971,-3000.0,-559.7580233859585,1346.3580831931317,2147.763912482572,172.47440842535525,1477.6915051643534,-9000.0,3000
6777,-8789.701056279157,-3000.0,-578.6357235445498,1342.3100595652106,2221.0161729194283,181.37171544289745,1516.7210006180228,-9000.0,3000
6778,-8792.34938080974,-3000.0,-575.2189647180672,1331.4202530964976,2218.7444468264925,178.75286455667785,1515.7671257078455,-9000.0,3000
6779,-8792.253087234949,-3000.0,-572.8700948059281,1349.58436670273,2195.7038911965815,183.7067042061519,1519.917664040106,-9000.0,3000
6780,-8803.49637251437,-3000.0,-557.4991264968013,1342.5501921857406,2150.7678764536327,179.44440226402938,1479.252822900005,-9000.0,3000
6781,-8831.931951558438,-2999.9999999999873,-506.11777685326314,1369.4600459332012,1969.2957538958406,178.11662497274114,1408.4652086018918,-9000.0,3000
6782,-8773.934143981485,-3000.0,-583.8077878415548,1239.881735858348,2330.431832057081,245.94144692186708,1694.20648217195,-9000.0,3000
6783,-8799.025679550903,-3000.0,-576.215875090746,1334.2508957351056,2194.585340649146,171.14255544152132,1504.6235638899673,-9000.0,3000
6784,-8797.55759671123,-3000.0,-575.9443640439166,1335.88155777018,2197.616785285091,172.33805617845354,1507.9128541637642,-9000.0,3000
