index,reward,tracking_reward,stability_penalty,safety_penalty,steps
12637,-2733.2453549996567,-2740.1171946039512,6.970706159439569,-0.0,1500
12638,-3200.8994725016078,-3202.2233803510853,1.5220617287155294,-0.0,1500
12639,-2174.232667268966,-2175.620630497448,1.505188983271672,-0.0,1500
12640,-2854.5756103273766,-2862.038106140787,7.69296924204378,-0.0,1500
12641,-3259.0274884881724,-3265.0506423747984,7.493122154679174,-0.0,1500
12642,-2859.4414315567547,-2863.3743390887803,4.014668258109587,-0.0,1500
12643,-2981.2145424887767,-2985.9970547853686,4.9497010826779615,-0.0,1500
12644,-3278.241753102997,-3279.4655954027708,1.3283060719695639,-0.0,1500
12645,-3078.962616698861,-3080.1526861007515,1.2994322656235122,-0.0,1500
12646,-3011.5644285665844,-3013.157002497888,1.7872766617997002,-0.0,1500
12647,-2185.9082248362324,-2204.276006380697,18.73186274667023,-0.0,1500
12648,-2823.6853333894924,-2832.3327937863633,9.18555463536382,-0.0,1500
12649,-2842.0004701204393,-2846.1472724270316,4.328733908391897,-0.0,1500
12650,-2765.749484951661,-2775.251616372441,11.270607893748664,-0.0,1500
12651,-3222.878825751279,-3228.1040416232822,5.68442175811812,-0.0,1500
12652,-2569.6619081628405,-2579.195480368222,9.754559369946213,-0.0,1500
12653,-3214.0743926095975,-3217.117766738618,3.3722171711927635,-0.0,1500
12654,-2685.2698530518815,-2686.6995490776294,1.60749715015536,-0.0,1500
12655,-3228.9360687937597,-3235.7608328316287,8.460241196075044,-0.0,1500
12656,-2695.770189226667,-2710.0989940219697,14.588285206102402,-0.0,1500
12657,-3418.009555152905,-3422.115953869171,4.496238467788055,-0.0,1500
12658,-2854.9180619030267,-2855.9203692944693,1.108836454149393,-0.0,1500
12659,-2811.2748631966897,-2812.5211378234944,1.3169030073071761,-0.0,1500
12660,-2940.975872591888,-2949.8277401289834,9.30268110612982,-0.0,1500
12661,-3205.3805907554697,-3216.838886178571,11.76301035108684,-0.0,1500
12662,-2992.5191677980233,-3005.761118533325,13.725443675840609,-0.0,1500
12663,-3358.7369462951456,-3362.3806289574186,4.07306006145997,-0.0,1500
12664,-3129.8534146062493,-3139.349351732496,10.795420663953008,-0.0,1500
12665,-2869.0024310501376,-2872.2273033778374,3.5354268733153495,-0.0,1500
12666,-2257.92106936263,-2277.862967816333,20.222184820169357,-0.0,1500
12667,-3176.950707650755,-3188.2897062903257,11.55970359544726,-0.0,1500
12668,-2582.7160431030243,-2591.6824280097244,9.689134452103314,-0.0,1500
12669,-2555.4194106411423,-2564.1532563060846,8.921075913594983,-0.0,1500
12670,-3002.5077376186355,-3014.5403172094493,12.342762957906789,-0.0,1500
12671,-3137.162074335862,-3147.7072151286166,10.91413561124782,-0.0,1500
12672,-2715.470324659232,-2722.8233923887606,8.36550213844375,-0.0,1500
12673,-3051.2874181786337,-3058.6535992039926,7.560652250370886,-0.0,1500
12674,-3065.5012604181934,-3073.5803501476785,8.236632338819698,-0.0,1500
12675,-3298.4832759290694,-3302.3104376458064,4.004486294831784,-0.0,1500
12676,-2736.0846356537827,-2745.2761001910208,9.984701377118826,-0.0,1500
12677,-3074.1870686156567,-3084.7908246257143,10.904614631110853,-0.0,1500
12678,-2891.0065705786233,-2901.00896346062,10.27425849480883,-0.0,1500
12679,-2722.3076867570144,-2731.0454707147483,8.897271184806671,-0.0,1500
12680,-3262.1591487333444,-3264.2247557783057,2.31058511437198,-0.0,1500
12681,-2422.4186769860876,-2435.5716240102565,13.641837194112703,-0.0,1500
12682,-3244.159172781386,-3254.4753397329728,10.491609913841874,-0.0,1500
12683,-3367.8999055330005,-3374.8652386192502,7.113551470025911,-0.0,1500
12684,-2890.3907837135707,-2900.6799798134257,10.747205384657143,-0.0,1500
12685,-2786.6677413193042,-2798.1296825250083,11.739147710535335,-0.0,1500
12686,-2707.201977286171,-2717.6714522457655,10.735064201050134,-0.0,1500
12687,-2954.0800636179947,-2955.5189259391254,1.657801722687832,-0.0,1500
12688,-2769.9764460431898,-2777.605383301164,8.069119858803303,-0.0,1500
12689,-3333.746666788591,-3337.6754249403275,4.348948588801048,-0.0,1500
12690,-2780.499795085758,-2795.5470487374514,15.386299102841615,-0.0,1500
12691,-3281.831233673719,-3282.8209418730567,1.131645813870009,-0.0,1500
12692,-2585.0456878156538,-2595.1956712678666,10.518914066559473,-0.0,1500
12693,-3036.591451739031,-3044.944189748537,8.612910098993618,-0.0,1500
12694,-3177.043430789508,-3180.9239949210746,4.364588894111521,-0.0,1500
12695,-2807.591137296161,-2810.7190445519473,3.3092965011340842,-0.0,1500
12696,-3171.775020072768,-3181.6743160694496,10.540494914845159,-0.0,1500
12697,-2552.678247249996,-2571.9155632170505,19.51863457229363,-0.0,1500
12698,-3152.061704962515,-3165.6113101471665,13.895405581162773,-0.0,1500
12699,-2659.489183180618,-2669.503629616246,10.219037487632324,-0.0,1500
12700,-2817.3930188937234,-2823.075632964066,6.544939756393621,-0.0,1500
12701,-2728.3020575371584,-2730.0086591005725,1.9062862857403633,-0.0,1500
12702,-2625.9871433194103,-2637.9535938218846,12.326462875562845,-0.0,1500
12703,-2849.851777736434,-2860.6211845316598,11.28653713013515,-0.0,1500
12704,-2806.481355396952,-2816.0210378050874,10.774249168207362,-0.0,1500
12705,-3259.705205611284,-3270.8173935437076,11.32953020529423,-0.0,1500
12706,-2915.198849021938,-2922.441737551854,8.266682964854827,-0.0,1500
12707,-2901.349093304912,-2905.0256188185144,4.719242468157597,-0.0,1500
12708,-2712.290867128335,-2724.5296083121348,12.40744285855904,-0.0,1500
12709,-3082.876800703754,-3088.5104160767314,6.0592991391103945,-0.0,1500
12710,-3082.1805142316175,-3089.579383898947,9.101903548964426,-0.0,1500
12711,-3034.2708811251896,-3038.184212767511,4.164671787684389,-0.0,1500
12712,-2629.1039209854434,-2637.36621398229,10.942960699962171,-0.0,1500
12713,-3144.172801869966,-3152.2516650536427,8.301872175947468,-0.0,1500
12714,-3054.3903891236105,-3062.709254317522,9.652610962008314,-0.0,1500
12715,-3195.9474089339833,-3206.4213462503712,10.828247619148604,-0.0,1500
12716,-2587.8256413574713,-2592.327239025704,4.591296948326888,-0.0,1500
12717,-3156.7380448721797,-3160.446906576366,4.043201681743839,-0.0,1500
12718,-2942.3948006296573,-2943.8714336059256,1.683033119609198,-0.0,1500
12719,-2914.3601720279057,-2922.7771325290673,8.621507957047715,-0.0,1500
12720,-2927.2959720184485,-2937.2096146149597,10.282838251042897,-0.0,1500
12721,-2959.6707572951077,-2971.046938412362,11.672242560559067,-0.0,1500
12722,-3170.500296965662,-3174.1061030230053,3.8336579010639587,-0.0,1500
12723,-2986.4451930958103,-2989.6252714222146,3.295610489747149,-0.0,1500
12724,-3007.7579225334243,-3010.836220630494,3.5929248630614277,-0.0,1500
12725,-2913.1137758958394,-2917.3857105230463,4.707678273074122,-0.0,1500
12726,-3194.907695415236,-3201.943027712628,7.193018386905474,-0.0,1500
12727,-2856.126566961579,-2859.8492294457274,4.146432595000373,-0.0,1500
12728,-2797.6786717145787,-2809.8509237542216,12.47347434324377,-0.0,1500
12729,-2603.915606036802,-2613.9893997192407,10.347346714919137,-0.0,1500
12730,-2970.4039902922304,-2979.1273169923506,9.220126972174517,-0.0,1500
12731,-3459.3684172155217,-3462.1322983781424,3.095575770322918,-0.0,1500
12732,-3035.9544565013744,-3040.5161233318818,4.75409440781368,-0.0,1500
12733,-3315.1590327203617,-3317.4517074254413,2.5983210937629395,-0.0,1500
12734,-2691.925317057802,-2701.0363866159364,9.391314851836306,-0.0,1500
12735,-3184.999498134787,-3189.5920057681515,5.267805811891049,-0.0,1500
12736,-3149.0088579405647,-3153.1000231045427,5.298189993220566,-0.0,1500
12737,-1971.7622885700825,-1982.643108789148,11.12570675128102,-0.0,1500
12738,-3125.21626163504,-3129.2860258146243,4.300507159541459,-0.0,1500
12739,-2860.3056431877017,-2869.675821441082,10.296689876064097,-0.0,1500
12740,-3041.6697742702668,-3052.992789282716,11.663698740459779,-0.0,1500
12741,-3017.1106976435494,-3024.2911808272884,7.3465741740679436,-0.0,1500
12742,-2987.278319895949,-2996.5738951623316,9.58424468924194,-0.0,1500
12743,-2704.8834288626945,-2711.4871762713815,6.749464726245904,-0.0,1500
12744,-2760.2045416550577,-2761.2494033748153,1.1597232795537007,-0.0,1500
12745,-3210.1482450852377,-3218.8829667294444,8.976910013723863,-0.0,1500
12746,-2438.8665775258296,-2461.5511805599886,22.86994185763484,-0.0,1500
12747,-2567.699659267141,-2580.934259949702,13.761899621723648,-0.0,1500
12748,-3146.571362859872,-3157.2140666710984,11.015761971667215,-0.0,1500
12749,-3125.122748249084,-3128.029451508316,3.787041149969775,-0.0,1500
12750,-2786.3895098657363,-2791.080152427003,4.953455212110562,-0.0,1500
12751,-3397.8547278799406,-3401.817041221657,4.565862172426066,-0.0,1500
12752,-3188.431110452821,-3193.556658846905,5.716923867529523,-0.0,1500
12753,-2817.249039575129,-2822.5968942189884,5.807143083352346,-0.0,1500
12754,-2952.1657870351173,-2968.835278783964,17.02608313419703,-0.0,1500
12755,-3158.025991223196,-3163.363900664965,6.90931878004882,-0.0,1500
12756,-3042.303247982789,-3053.0775370965157,11.025551465321271,-0.0,1500
12757,-3052.3400836367928,-3053.928006067994,1.7074390854687456,-0.0,1500
12758,-2790.990612265977,-2798.3096264408455,7.824684156987849,-0.0,1500
12759,-2624.2374718324486,-2625.8911075362103,1.9146255709965496,-0.0,1500
12760,-2467.6699697864756,-2469.9679861868112,2.46248393007886,-0.0,1500
12761,-3325.7627491393437,-3328.9987547109044,3.367171564878676,-0.0,1500
12762,-2587.4053989509375,-2597.7679251195113,10.931370895648238,-0.0,1500
12763,-3047.610355460605,-3058.7981621654594,11.411608795397093,-0.0,1500
12764,-3007.626005630943,-3018.7104254925275,11.339354309976812,-0.0,1500
12765,-2755.733915923631,-2764.3235437693843,8.74046931102754,-0.0,1500
12766,-3146.4384675975766,-3153.8384280117084,7.8475502781710285,-0.0,1500
12767,-3743.9178468871028,-3744.299653500639,0.5959294389102125,-0.0,1500
12768,-3248.717573238129,-3255.312784744556,6.731807380769189,-0.0,1500
12769,-3068.7352811081673,-3077.5044310666267,9.595468389475522,-0.0,1500
12770,-2996.3305755095903,-2998.721463783237,2.5974338053720385,-0.0,1500
12771,-2698.303526119603,-2711.1001681298044,13.137311001551787,-0.0,1500
12772,-2598.5586733229466,-2610.2636325640547,11.997856957860881,-0.0,1500
12773,-3361.782911539748,-3365.190406951479,3.7278944673014065,-0.0,1500
12774,-3164.5096115630367,-3167.775783714527,3.350248688051907,-0.0,1500
12775,-2622.318616344165,-2627.0931192110857,4.866420027688353,-0.0,1500
12776,-3069.7012545670796,-3075.0742035952285,5.878705331664922,-0.0,1500
12777,-3106.7839669360965,-3109.407828362999,2.7103179967285547,-0.0,1500
12778,-2875.739291808898,-2885.1402622491814,9.749685154532013,-0.0,1500
12779,-2918.8073059159588,-2920.2173687025615,1.5546287531002325,-0.0,1500
12780,-2996.9210091572204,-3006.914166426792,10.310432207663395,-0.0,1500
12781,-2865.0450509409343,-2871.0352140000923,6.479807982831672,-0.0,1500
12782,-2842.1783647363386,-2851.4526484214225,9.552516949067659,-0.0,1500
12783,-3104.356019613075,-3105.7523890356274,1.5508612989849273,-0.0,1500
12784,-2557.528474503824,-2569.3428525848017,12.157185392381978,-0.0,1500
12785,-3397.3251784517897,-3401.320240522935,4.088474730159724,-0.0,1500
12786,-2870.7030259637013,-2880.8214243073253,10.439061542329611,-0.0,1500
12787,-2789.813962669844,-2799.3450868152386,9.749847328865554,-0.0,1500
12788,-2661.897962138591,-2670.056572288493,8.30786827367639,-0.0,1500
12789,-2536.9753365586816,-2545.805328786259,9.239927023449152,-0.0,1500
12790,-2673.523299875259,-2686.0966355827377,12.84286757669398,-0.0,1500
12791,-3184.970141148987,-3191.6988173870286,8.17377168517117,-0.0,1500
12792,-2978.7245008375075,-2983.2522096185203,5.597986261962479,-0.0,1500
12793,-2710.9385699370823,-2723.6488530791567,13.010449010946058,-0.0,1500
12794,-3084.8907657016675,-3096.1503808439857,11.526131706045359,-0.0,1500
12795,-3058.4701097448383,-3061.09144691238,2.7669536398747887,-0.0,1500
12796,-2537.8230682263097,-2539.336466772304,1.683749269824196,-0.0,1500
12797,-2794.3520740556414,-2803.398294786045,9.204000184763991,-0.0,1500
12798,-3279.9720272353943,-3289.514705403428,10.012686866578928,-0.0,1500
12799,-2668.5179386208297,-2684.431896121251,16.299001259861246,-0.0,1500
12800,-3144.7759639180767,-3157.1303662080827,12.524738424707762,-0.0,1500
12801,-3330.6548089373373,-3338.048470034112,7.519753610118166,-0.0,1500
12802,-2682.471896354799,-2688.6673688496444,6.758602765542976,-0.0,1500
12803,-3144.0909381114143,-3147.882840452159,3.9750457945084214,-0.0,1500
12804,-2613.8299425580194,-2623.3274747490696,9.688397409851644,-0.0,1500
12805,-2680.6547827929717,-2684.314067600676,4.94836187380256,-0.0,1500
12806,-3325.5652655581057,-3329.111842898181,4.2540423374580225,-0.0,1500
12807,-3240.322447515205,-3249.62970976889,9.564432816199847,-0.0,1500
12808,-3136.032757763275,-3143.517941236478,9.049811040058959,-0.0,1500
12809,-2972.675038942872,-2976.9995402340505,4.414990266502803,-0.0,1500
12810,-3234.8836171298735,-3238.7562376061414,3.9608646147369124,-0.0,1500
12811,-2998.7400773183463,-3005.502120533879,6.912500301021566,-0.0,1500
12812,-2349.3582575279625,-2365.348835520641,16.329823377290104,-0.0,1500
12813,-3020.3905163036516,-3028.9229356136693,10.258165402750723,-0.0,1500
12814,-3127.1689113790117,-3130.9503086168247,4.265388424445223,-0.0,1500
12815,-3290.845865553219,-3292.7789002524205,2.229918690530014,-0.0,1500
12816,-2615.264010264045,-2624.8818033188268,10.417235276702172,-0.0,1500
12817,-3239.8025292856264,-3246.996048780876,7.389371016561773,-0.0,1500
12818,-3257.9556986252874,-3259.8046258680133,1.9394071982759251,-0.0,1500
12819,-3153.7688448432045,-3161.420976507142,9.001599454734146,-0.0,1500
12820,-3312.6042535420042,-3314.1224124372943,1.7523373807659406,-0.0,1500
12821,-3244.723239602992,-3249.6548172795015,5.160067409388115,-0.0,1500
12822,-2861.497486964166,-2865.89560876112,4.4841895579541,-0.0,1500
12823,-2660.034827387858,-2678.6941578879378,19.028857804827563,-0.0,1500
12824,-2993.253158106762,-3004.684109043493,11.712701770722454,-0.0,1500
12825,-3292.6415067833204,-3301.3557749297393,8.958757154200914,-0.0,1500
12826,-3078.257118611005,-3082.481045941404,4.31439767357495,-0.0,1500
12827,-3163.017525069381,-3167.973829444813,5.229671391990159,-0.0,1500
12828,-2823.2888398422315,-2828.515378640145,6.708290816278095,-0.0,1500
12829,-2581.747477582156,-2590.7796686189868,9.206648288029543,-0.0,1500
12830,-2830.7681955104886,-2837.6319123960866,8.360626383015784,-0.0,1500
12831,-3268.7517760855085,-3276.2190901311374,7.578449429825737,-0.0,1500
12832,-3119.0569643323042,-3131.726752781593,13.022306774580779,-0.0,1500
12833,-2674.6474940618427,-2686.1202318601418,11.725154847122676,-0.0,1500
12834,-2844.5838385195116,-2854.292700700127,10.096609959732074,-0.0,1500
12835,-2810.137212498278,-2816.808325258682,7.186703616765596,-0.0,1500
12836,-3317.9194275598798,-3321.3556639487674,3.58218204577707,-0.0,1500
12837,-3589.939312099674,-3596.2979411595074,6.981730571556344,-0.0,1500
12838,-2802.316185701298,-2807.3453714506795,5.611786852937057,-0.0,1500
12839,-2862.8894613692064,-2864.3210797526094,1.5895809175960425,-0.0,1500
12840,-3034.3570478211104,-3046.0416286222444,11.924442168347916,-0.0,1500
12841,-2927.653126859788,-2928.5433346859886,1.0027858938781777,-0.0,1500
12842,-2853.5039309161534,-2861.7487574808024,8.710990769472412,-0.0,1500
12843,-2451.4215342418515,-2457.796210740796,6.470048946232866,-0.0,1500
12844,-3274.021258405159,-3276.645405185358,2.8126031903663313,-0.0,1500
12845,-2941.4376462742725,-2942.2831914270196,0.9529912790992812,-0.0,1500
12846,-2432.875200751724,-2443.4029440855193,10.81973436543888,-0.0,1500
12847,-2832.443279706177,-2839.6361133292544,7.357471507927151,-0.0,1500
12848,-3333.867010349638,-3337.043583664972,3.2912916096557097,-0.0,1500
12849,-2846.3395201270905,-2848.0515765503746,1.8890457810458599,-0.0,1500
12850,-3011.876584344014,-3023.16287282254,11.597819361043452,-0.0,1500
12851,-2851.8582911697195,-2859.128453364976,7.396069538860826,-0.0,1500
12852,-2659.699788187593,-2669.406731782724,9.95992611637415,-0.0,1500
12853,-2406.074789663273,-2414.2435307823034,9.127103582368733,-0.0,1500
12854,-3114.9610178059947,-3129.5003271409078,14.877977980037986,-0.0,1500
12855,-2823.3383544319995,-2832.764035389124,9.664533631517024,-0.0,1500
12856,-2662.6021906407286,-2670.8212441777014,9.056356322366012,-0.0,1500
12857,-3077.773732269812,-3088.633971909744,11.100412090172473,-0.0,1500
12858,-3066.099128178814,-3071.0555098093,5.084783078501179,-0.0,1500
12859,-3298.5961720445534,-3300.80041640702,2.3011431400791724,-0.0,1500
12860,-3363.7221390807476,-3366.028073989919,2.6419221419981747,-0.0,1500
12861,-3183.0508950060266,-3186.183572830965,3.2205605170813727,-0.0,1500
12862,-3274.4147705496243,-3276.9028392752475,2.5713872746005246,-0.0,1500
12863,-2683.450436695965,-2689.989471353601,6.651079879072922,-0.0,1500
12864,-2754.130103252794,-2766.7524239860313,12.86959766984893,-0.0,1500
12865,-1944.7595058037211,-1957.1687207122884,12.741017567769257,-0.0,1500
12866,-3411.483156960349,-3415.2807437994747,4.438667502992463,-0.0,1500
12867,-3174.928471128253,-3186.093351167053,11.416891887744097,-0.0,1500
12868,-2892.692719137499,-2895.6874131721816,3.1847025909698026,-0.0,1500
12869,-2857.557042680598,-2868.676347047987,11.393016755122883,-0.0,1500
12870,-2752.4804214737046,-2759.612756442722,7.459657624729573,-0.0,1500
12871,-2991.9084999223796,-2994.434341572335,2.925304280771371,-0.0,1500
12872,-3350.0315892809804,-3350.6337559932786,0.879744772702578,-0.0,1500
12873,-3067.57981358484,-3078.5480453377627,11.19829281920843,-0.0,1500
12874,-3136.8468532096767,-3140.8692482730594,4.2070553670332025,-0.0,1500
12875,-2688.985641558424,-2696.3577500797564,7.5427698058794075,-0.0,1500
12876,-3136.0845134023866,-3142.0409330411053,6.599990663255884,-0.0,1500
12877,-3005.205724327294,-3016.9643559890583,12.002175050338888,-0.0,1500
12878,-2517.3247792829634,-2526.335840616453,9.662938162374067,-0.0,1500
12879,-2698.5071459316055,-2705.6248502921267,8.892212542735573,-0.0,1500
12880,-3190.6999186608455,-3194.9998830475506,4.698185388223608,-0.0,1500
12881,-3385.519941210246,-3392.102512045154,7.087261512140696,-0.0,1500
12882,-2827.5687499030646,-2842.9790089104927,15.842871546913022,-0.0,1500
12883,-3020.797074427365,-3022.6151491382043,1.9561301323700813,-0.0,1500
12884,-3110.397316530051,-3121.77038346788,11.67453017287884,-0.0,1500
12885,-2737.7674347859265,-2746.430761661323,8.874449625129522,-0.0,1500
12886,-3360.5911963438857,-3364.638360981777,4.278890812664998,-0.0,1500
12887,-3241.2287295766546,-3246.5257262542245,5.465148030735287,-0.0,1500
12888,-2654.282011754949,-2655.49984198328,1.3758459255926354,-0.0,1500
12889,-3221.1051837953064,-3228.496585939466,7.901504070188724,-0.0,1500
12890,-2911.7632377784885,-2922.879273987055,11.5489934087541,-0.0,1500
12891,-2933.4194385727897,-2943.47784719109,10.318494074569315,-0.0,1500
12892,-2582.0591266822735,-2592.7762412114257,11.509284601355882,-0.0,1500
12893,-2675.114881328582,-2684.369166976593,9.51319725637491,-0.0,1500
12894,-2910.3672064910074,-2918.4836544733475,8.318148367969942,-0.0,1500
12895,-2754.4112136875206,-2760.715235102295,6.906523608803045,-0.0,1500
12896,-3160.363453782184,-3163.289912891141,3.0947271571218122,-0.0,1500
12897,-3264.955722571622,-3268.344170600127,4.412827088599254,-0.0,1500
12898,-2626.8215544613977,-2637.0733995882583,10.458561714872776,-0.0,1500
12899,-2664.2735421485713,-2671.768389093785,8.182077122763257,-0.0,1500
12900,-2233.7459881123386,-2240.5384075029806,7.075985279762188,-0.0,1500
12901,-3018.6944076866744,-3024.8489876611766,6.363567605998134,-0.0,1500
12902,-3309.8612032887704,-3315.289705836061,5.878464290825115,-0.0,1500
12903,-2967.3361097285156,-2977.729101753008,11.351586370836664,-0.0,1500
12904,-3083.849436807558,-3091.013226452833,8.390342048566719,-0.0,1500
12905,-2932.9609856267057,-2948.5546372157924,15.942009512746502,-0.0,1500
12906,-3035.387061634127,-3039.929856007263,6.714103064846959,-0.0,1500
12907,-2512.2677534839845,-2523.726217114145,11.957772712213814,-0.0,1500
12908,-3250.101381538429,-3258.1625573420592,8.531116122653136,-0.0,1500
12909,-3356.924968075751,-3358.3136224546924,1.5016754623774455,-0.0,1500
12910,-2544.5800532327657,-2558.51711518727,14.131052840550876,-0.0,1500
12911,-3111.221710135509,-3115.5144622440207,5.329168352816763,-0.0,1500
12912,-2585.7867017727513,-2596.822619099064,11.272898616180369,-0.0,1500
12913,-2541.9689151766306,-2552.9604962163535,11.370381630642996,-0.0,1500
12914,-3101.7686122912964,-3105.535318372742,4.117139543834594,-0.0,1500
12915,-3277.3735836421233,-3281.874984408049,5.186310424623001,-0.0,1500
12916,-3083.3798506353737,-3093.292313590065,11.3749033874969,-0.0,1500
12917,-3399.825921543022,-3401.769985705647,2.139390975349017,-0.0,1500
12918,-2870.4908375800305,-2873.3210914875917,3.0371682340851387,-0.0,1500
12919,-2914.9665908427105,-2920.039029910819,5.510868483115493,-0.0,1500
12920,-3007.467667625828,-3008.5631012474364,1.2078863463096892,-0.0,1500
12921,-3457.6011924132067,-3466.485787516482,9.091256509230464,-0.0,1500
12922,-2770.9267110210494,-2779.180062396249,8.742492282850522,-0.0,1500
12923,-2932.7690624310276,-2943.2133364628694,10.672790583387176,-0.0,1500
12924,-3513.2208746170127,-3514.567793597004,1.5382231129434973,-0.0,1500
12925,-3198.7514171748676,-3199.693774987762,1.049750969201617,-0.0,1500
12926,-3137.905295959899,-3146.7337215063967,9.211694083503392,-0.0,1500
12927,-2701.694443851618,-2708.6309646124155,8.193291404956268,-0.0,1500
12928,-2639.8629872990077,-2649.573497245174,9.924661034898795,-0.0,1500
12929,-3069.5223728233586,-3077.5920954898247,8.513461832497267,-0.0,1500
12930,-2328.626707724285,-2335.597359823725,7.369720200697289,-0.0,1500
12931,-2905.5153772409826,-2912.53857214184,7.301850582578675,-0.0,1500
12932,-2642.0527834767936,-2651.5749074873424,9.854157705312257,-0.0,1500
12933,-3018.9547375150505,-3032.009359126204,13.313891823332979,-0.0,1500
12934,-2694.1846625861135,-2705.139621066034,11.345375055168505,-0.0,1500
12935,-3149.4531902041067,-3153.222286776688,3.911394975765325,-0.0,1500
12936,-2639.7052910903635,-2647.8409349314306,8.360563548680709,-0.0,1500
12937,-2705.0608488922735,-2716.8590671496627,12.020855574671069,-0.0,1500
12938,-2514.095448460693,-2522.8006357843346,10.227227185997522,-0.0,1500
12939,-3410.7093593241225,-3411.8043715832046,1.2843521928396318,-0.0,1500
12940,-2812.462211789541,-2813.9967810119347,1.6964331482694155,-0.0,1500
12941,-3289.133621358894,-3295.1845955913277,6.7692227096447395,-0.0,1500
12942,-3018.6565818090035,-3026.3221655255024,9.836991625746391,-0.0,1500
12943,-3046.2791689748574,-3051.0079351599234,4.906825889346329,-0.0,1500
12944,-2956.2428632503465,-2958.402871331137,2.233435850061445,-0.0,1500
12945,-2548.65395858355,-2550.1955420560585,1.7388315111169992,-0.0,1500
12946,-2679.4031415021345,-2686.689004265318,8.313604668067237,-0.0,1500
12947,-2889.3357705007666,-2896.95577799133,7.9318471489007445,-0.0,1500
12948,-2792.8795688448067,-2803.533673949016,11.04040317292663,-0.0,1500
12949,-2918.240251110673,-2921.0007120692762,3.00167359905665,-0.0,1500
12950,-2798.1363363809696,-2803.505844114955,5.454957986383741,-0.0,1500
12951,-2691.7841423513564,-2703.1498224625525,11.606483849500602,-0.0,1500
12952,-3255.5593612679713,-3256.802135010311,1.3524467448543496,-0.0,1500
12953,-2751.2590401364278,-2767.2216768108246,16.17699359164056,-0.0,1500
12954,-3180.0409527580973,-3183.802734547524,5.101559927890835,-0.0,1500
12955,-2854.425975675887,-2856.0226716858583,1.71636509580124,-0.0,1500
12956,-3221.3160165458034,-3226.3160430794937,6.315950917021121,-0.0,1500
12957,-3018.420382858075,-3028.2103498663873,9.931088396749988,-0.0,1500
12958,-2699.454832781361,-2711.6768097945696,12.501230693441617,-0.0,1500
12959,-2545.2231878506022,-2550.964659480704,6.195831113008883,-0.0,1500
12960,-2854.129350659526,-2859.6452812800476,6.941850372587594,-0.0,1500
12961,-3596.4220394098966,-3600.918153205931,4.651996771970536,-0.0,1500
12962,-2460.2716564931834,-2471.8134796652053,11.823957696718534,-0.0,1500
12963,-2780.5149053490077,-2787.77365562509,7.602083045986421,-0.0,1500
12964,-3031.0841378003756,-3034.889410191737,4.772309596861069,-0.0,1500
12965,-2433.3325016820986,-2433.9146733645257,0.6753670106982219,-0.0,1500
12966,-2545.003976269494,-2556.6475006757346,11.931057519393184,-0.0,1500
12967,-3526.8264227023105,-3529.663488032052,3.45704578997298,-0.0,1500
12968,-2935.8943315085758,-2941.5788018584713,5.987097826268561,-0.0,1500
12969,-2764.9668580563725,-2772.6833760424784,8.894307926504977,-0.0,1500
12970,-2797.143857345253,-2804.3838507613395,7.950167980841427,-0.0,1500
12971,-2742.029032641742,-2752.9041373633822,11.168737697090684,-0.0,1500
12972,-3193.660161844779,-3203.976003352817,10.540452147004252,-0.0,1500
12973,-3174.625639107488,-3175.48173116352,0.9680464173601352,-0.0,1500
12974,-3156.767528821803,-3159.795406183775,3.2926715419734887,-0.0,1500
12975,-2789.5852599663635,-2796.849876043136,7.392236631480911,-0.0,1500
12976,-3079.751614756627,-3085.604053907768,7.321216991013696,-0.0,1500
12977,-2718.095862954304,-2726.2127631775784,8.281817324479995,-0.0,1500
12978,-3327.070498221509,-3331.8838438030084,5.507390594004737,-0.0,1500
12979,-2976.8154422766447,-2989.927284575965,13.464258230144772,-0.0,1500
12980,-2904.920770954296,-2916.6334105630312,12.169873740304864,-0.0,1500
12981,-2899.1228325171414,-2908.3215150075457,10.791283577711642,-0.0,1500
12982,-2706.2533780066456,-2716.1309671445024,10.136936886171586,-0.0,1500
12983,-2895.8034184087105,-2900.505452669432,4.862427205163424,-0.0,1500
12984,-3379.668310645953,-3381.767483842607,2.2684747019160287,-0.0,1500
12985,-2920.3011862695557,-2921.7329343232864,1.574644624306889,-0.0,1500
12986,-2452.410326707038,-2460.9877039272856,9.485999560684814,-0.0,1500
12987,-2705.379712650103,-2712.145734790053,7.049378908896377,-0.0,1500
12988,-3240.9505568412533,-3249.8790536887946,9.259957845941603,-0.0,1500
12989,-3227.8042651344576,-3229.515679843974,1.9134103458013947,-0.0,1500
12990,-2848.6122387029754,-2857.0108174704865,8.674607843356222,-0.0,1500
12991,-2919.023290245956,-2932.7975351597565,13.97510285666874,-0.0,1500
12992,-3368.392292853419,-3371.8243092677667,3.7432794654214767,-0.0,1500
12993,-3083.1762285006803,-3085.5901612199355,2.5819205813802895,-0.0,1500
12994,-2967.4517251123348,-2974.089034862497,6.782544719393695,-0.0,1500
12995,-3352.0030910589767,-3355.9835507930657,4.270672264003813,-0.0,1500
12996,-3273.0281453971475,-3277.9578324738122,5.780006001158993,-0.0,1500
12997,-3074.4606985024957,-3082.166687789073,9.513950954103532,-0.0,1500
12998,-3265.617044965058,-3269.6511363544073,4.541805501225656,-0.0,1500
12999,-3011.762903862191,-3013.6768586687194,2.0582550098460475,-0.0,1500
