index,reward,los_reward,body_rate_penalty,body_accel_penalty,steps
150,2031.184303167397,2381.9780618624523,-54.37805248591062,-116.02729385816338,835
151,1772.2487867381883,2082.5770826153835,-47.676194021406424,-103.44937453082878,748
152,718.6499617679374,845.4939844257224,-17.489011483345433,-51.3887225140892,420
153,1126.9148441235545,1324.7040440745466,-33.876259487884155,-72.197189664853,555
154,1695.0199772251447,1978.8061863004762,-40.037871668465,-98.76838606546697,713
155,1014.4602350577019,1201.9653102998343,-28.443873621336905,-66.04321878218634,513
156,1254.7316931003581,1472.454667178662,-39.31837438302186,-79.89631603276506,597
157,802.9195661240651,963.0893128663666,-19.584421931463016,-53.231960564605586,433
158,521.5485486679798,625.1362654166807,-15.046185903234234,-40.91134861696624,349
159,315.0515320047523,385.0763440274168,-9.769982368276237,-25.828725667804623,238
160,147.39099836273456,184.74844583496937,-7.760116125561628,-15.359523982703205,151
161,1906.9513051747056,2228.847340610095,-50.35839429608741,-112.47864874259308,807
162,1473.789241576198,1728.7193150243272,-38.295363703964874,-88.37796506422585,649
163,1131.0727613029387,1344.1878381194967,-30.66064238169705,-70.99593504883974,554
164,745.8752825661986,876.9885542244031,-22.597653142665518,-52.57424718956383,428
165,294.4052379727469,351.5849740358137,-8.734238615183418,-25.40715374439816,231
166,517.6526090551732,629.5280459487049,-18.795969934189234,-37.730445853470265,322
167,1013.193778901018,1201.973567887931,-26.695542826317663,-65.67902000443934,508
168,970.1737227394852,1149.5627326848119,-29.009316737120606,-65.23629917227133,505
169,1435.7310399248968,1680.8586726390718,-36.22883855274698,-89.34056342993794,663
170,1417.7711544612744,1649.3973028729554,-42.34090752869824,-85.78223549437145,637
171,147.82450549557248,174.72968804357413,-2.9642307967762243,-9.223666386436172,100
172,403.99738171325765,485.53412767448816,-14.306550438282946,-34.69641092711684,303
173,107.64928112064678,128.00721196884243,-4.285400493166953,-9.266541791488086,103
174,1365.6152780764955,1603.8743757951381,-39.45027312335217,-84.41906342991162,629
175,959.8312539869248,1133.2259956365458,-28.9660072663453,-64.6493883910993,502
176,1675.4823918162967,1956.3368357566208,-44.30305285834435,-98.41799641858378,720
177,1287.036068668445,1509.0688329103057,-33.77108824322872,-78.43769656081504,583
178,1781.6843690375645,2081.3535050620967,-48.997935175506825,-105.31222050265448,758
179,434.2993616773086,509.70651296165465,-13.08720145800174,-36.21923864647165,319
180,232.69087233791765,284.59583177896894,-6.194409007777056,-20.370890815822197,190
181,785.1260353454244,933.3225708125904,-24.388750175754122,-54.741869285264954,441
182,1905.9227017425742,2230.999659826068,-43.8647605446935,-107.43386144374574,767
183,835.9855972280661,994.6820965250395,-26.523329230017627,-57.602979043359866,465
184,154.9922286978719,183.6118297646967,-5.681262307660982,-12.56800329329954,120
185,1475.9665020541179,1737.1265766234324,-37.960867050876374,-87.59539084933802,645
186,1521.1242995741177,1781.5772250219738,-39.691588529742475,-90.58942846654716,661
187,857.3767844240317,1016.7459621488536,-23.6121832890167,-59.078993018809676,479
188,452.51276061299365,535.5933932200614,-17.186335750717088,-36.983427247043394,319
189,1510.8056910153678,1778.3438484502656,-42.02022753760061,-90.85113783017131,671
190,636.9739768689815,768.396216501138,-18.37576842264624,-45.7450633903802,381
191,738.4135615691264,886.5042313621334,-21.587652638590825,-50.45850038291107,412
192,1089.1621226243215,1289.8329697681993,-31.598313758299902,-72.27730705726883,558
193,242.01596261219976,289.61553601013225,-9.673648493520362,-22.759166630622218,209
194,1166.3340738130482,1379.80410745212,-33.98266849512356,-75.1065047383282,575
195,1818.5878317526074,2122.4051272218107,-47.80757612552137,-106.91710495129868,771
196,1518.9431782692602,1787.6017206666395,-42.601657870071264,-94.61928575525904,695
197,1008.9374303011481,1205.8773121842028,-26.356223802486,-63.889067904979655,507
