index,reward,los_yaw_reward,los_pitch_reward,range_reward,range_response_reward,body_rate_reward,action_smooth_reward,terminal_event_reward,steps
5126,-6381.493773677272,3000.0,-2952.69513519128,1355.7905956176714,-2298.168952844771,-2440.817291227475,251.92548818490206,-6600,3000
5127,-7535.776712791296,3000.0,-2952.474055568286,1911.1703762510622,-2104.0461419304947,-1464.489434880357,713.1406403601762,-7992,3000
5128,-7299.016018228548,3000.0,-2952.4897126063856,1991.3875793823336,-2218.604669994775,-1609.6933988788337,802.0340398086122,-7770,3000
5129,-6028.133186274065,3000.0,-2952.7705678754446,1881.3737040444987,-2379.1084139144414,-2442.8715073443223,158.7589353643871,-6408,3000
5130,-5664.685778278495,3000.0,-2952.1156732751206,2991.076923076921,-2297.4585207552645,-2302.742518645049,340.19162827547837,-6414,3000
5131,-6507.620098026214,3000.0,-2952.6870538519183,1745.8235699770844,-2369.734067625254,-2443.7071192922194,225.42724602585596,-6846,3000
5132,-6608.0291800379355,3000.0,-2952.5558290207787,2070.910243679286,-2296.541011513552,-1406.5551121258504,607.6038397604474,-7104,3000
5133,-6429.638847774376,3000.0,-2952.70636050791,2256.2934514622925,-2564.7073503374827,-2462.1084572305303,179.0030366285005,-6918,3000
5134,-5920.889110155008,3000.0,-2951.9938047669225,2988.461538461536,-2359.7916272155258,-2339.0426664266756,429.5210135422308,-6666,3000
5135,-6107.884288557591,3000.0,-2952.706684551054,2201.7197155347467,-2623.1614754874704,-2460.2849213539403,211.6313337460196,-6576,3000
5136,-6857.373114970881,3000.0,-2952.541198729497,1918.912811722843,-2299.3098328445353,-1706.5479332699097,780.4238855739206,-7296,3000
5137,-7243.479448434427,3000.0,-2952.473770970189,2025.814356889334,-2109.7255471528106,-1513.7922905005225,709.3394560094137,-7734,3000
5138,-6718.949493900736,3000.0,-2952.5108718697734,1962.863158879184,-2224.183237693693,-1522.3376041081897,704.1138582266138,-7182,3000
5139,-6001.7822762779515,3000.0,-2952.725100814851,1348.842691394457,-2324.950875679696,-2446.064178112083,239.98566040774574,-6216,3000
5140,-6004.644570451715,3000.0,-2952.657330292315,2236.8549117509137,-2554.150750789407,-2466.752136019158,116.56659722541701,-6486,3000
5141,-6267.621072155854,3000.0,-2952.6780258548165,1843.6662052846073,-2392.4141498116496,-2456.763814287496,253.9053107599676,-6636,3000
5142,-6113.331634661744,3000.0,-2952.644778589598,2564.8061350596313,-2651.798575081028,-2459.8242072797866,213.880755160802,-6696,3000
5143,-6782.471283704339,3000.0,-2952.435942187725,2004.6570430385889,-2310.588920810549,-1537.014347275519,746.6939084818787,-7254,3000
5144,-6309.987020511366,3000.0,-2952.5526675034976,2256.3141585145568,-2580.598436591901,-2403.5046825721643,89.26970037100455,-6798,3000
5145,-7010.927886077253,3000.0,-2952.6331644146326,2299.1491302114873,-2228.322529146002,-2458.477573403042,311.2731884537205,-7536,3000
5146,-5926.541895762613,3000.0,-2952.6398006591457,2356.419921950232,-2593.8665792747875,-2456.745574580076,107.51411987283981,-6444,3000
5147,-6311.827212796395,3000.0,-2952.698421189727,2384.1262469110156,-2465.9552638037644,-2475.583415512068,154.82695887361223,-6846,3000
5148,-5649.731999937499,3000.0,-2952.123625049477,2988.861538461536,-2401.874748772813,-2371.9251928547037,375.06800650722647,-6390,3000
5149,-5237.484609380155,3000.0,-2952.118717217741,2986.0923076923045,-2655.013511633831,-2391.0074874076436,229.2475450616552,-5958,3000
5150,-6379.841344731821,3000.0,-2952.6841712522973,1543.7343365933136,-2286.6853276118654,-2446.8888973409253,304.9638095584072,-6660,3000
5151,-7528.527356825482,3000.0,-2952.3666523231195,2047.5621135953365,-2072.805523693448,-1490.0147249104696,648.9508582336193,-8028,3000
5152,-6801.734946908765,3000.0,-2952.540593979018,2971.8769230769167,-2135.17050560359,-2456.2161399908223,621.8152532493617,-7554,3000
5153,-8312.906424700306,3000.0,-2951.129878928522,3000.0,-2586.051592974178,-2074.019422020578,178.95045486247756,-9054,3000
5154,-5568.406565113612,3000.0,-2949.9060339640396,2999.107692307692,-2404.4849301070344,-1482.7066954616027,71.31338637375393,-6342,3000
5155,-6342.131535099807,3000.0,-2952.4871059334127,2978.399999999995,-2227.512555203889,-2480.457843887711,422.27028783604226,-7086,3000
5156,-6755.571043728109,3000.0,-2952.3462245689757,2989.0769230769206,-2227.86791144571,-2464.0283938614557,545.4171760689028,-7506,3000
5157,-6325.879850341039,3000.0,-2952.5753559055706,2975.415384615379,-2338.0472064934643,-2480.8025462448736,416.3137694151912,-7062,3000
5158,-6801.574101109345,3000.0,-2952.5713552699117,2974.2769230769172,-2012.0160455071432,-2454.366026251501,518.7861205190668,-7560,3000
5159,-6186.626411338116,3000.0,-2952.5350248595587,2723.1745362474476,-2339.111009115327,-2471.710527816466,299.2013676404295,-6840,3000
5160,-6407.694494135435,3000.0,-2952.56370292713,2964.9846153846074,-2241.7065241680757,-2486.5083464661525,714.6768570666179,-7152,3000
5161,-6674.523427376724,3000.0,-2952.5302050449554,2947.5964672097703,-2284.449931311007,-2461.1391077139783,328.3964114426455,-7404,3000
5162,-8247.131478222007,3000.0,-2951.3510741772748,3000.0,-2578.2868082257046,-2117.5060028610114,234.91571171764497,-8988,3000
5163,-6170.7181990947,3000.0,-2952.542821638554,2721.1747546683628,-2360.8431884875426,-2479.9981584441807,308.5050643861055,-6822,3000
5164,-6646.143588782811,3000.0,-2952.4789616825333,2979.1076923076876,-2280.6920600812646,-2479.272048957957,367.38118948727003,-7386,3000
5165,-7401.274513791926,3000.0,-2952.398531592062,2979.692307692303,-2197.452675234106,-2475.0634228940953,442.058730961998,-8148,3000
5166,-7896.407772762174,3000.0,-2951.913781018848,2992.523076923075,-1995.3349397879733,-2487.669384351577,391.20617926829027,-8658,3000
5167,-6316.568036997068,3000.0,-2952.5473529987466,2967.107692307685,-2208.6647634791943,-2468.55590388137,601.7388160914509,-7062,3000
5168,-9013.965030646954,3000.0,-2952.4331245799003,2063.4578525113966,-2344.03438662031,-2233.1509536826034,123.75800273083917,-9462,3000
5169,-6009.272745589415,3000.0,-2951.185163075853,2999.9692307692308,-2483.5061746551128,-1193.083687797888,192.50354169433663,-6792,3000
5170,-6843.824842569487,3000.0,-2952.554558966129,2979.323076923072,-2345.164636209748,-2477.3484091711343,270.6523318135732,-7578,3000
5171,-8186.260283323679,3000.0,-2951.2421259044368,3000.0,-2590.735253348126,-2049.9421062209594,178.9498242644566,-8928,3000
5172,-7256.217487972966,3000.0,-2952.5296794275705,2572.6600101487325,-2330.441316932021,-2459.571214638222,477.506679525614,-7866,3000
5173,-6329.5020509244805,3000.0,-2952.4894301848262,2974.240153793924,-2249.3198554237624,-2478.715534548595,282.2766068879404,-7068,3000
5174,-4892.1212654332185,3000.0,-2950.3627830930304,2999.9384615384615,-2725.30195030564,-2088.549778490044,353.731282510458,-5628,3000
5175,-8762.701280089972,3000.0,-2952.274629464178,1860.8738048053424,-1961.7615950843629,-1663.5462725354778,739.7264991921204,-9204,3000
5176,-5889.416341051799,3000.0,-2950.104245181751,3000.0,-2533.981156472306,-1278.979235771906,190.75281538397255,-6666,3000
5177,-4320.986262324347,3000.0,-2949.7780154416673,3000.0,-2786.385266519997,-1935.818721971058,277.92838069339535,-5058,3000
5178,-7009.717205098813,3000.0,-2950.5633836127968,3000.0,-2384.892434849368,-1159.3121730431149,196.4555381257453,-7800,3000
5179,-6233.586420390625,3000.0,-2952.5809381748954,2966.984615384608,-2119.3846215608964,-2481.4488496363874,611.2717339759037,-6984,3000
5180,-6450.978955440752,3000.0,-2952.557352234478,2977.7646629101296,-2075.0784150005793,-2479.1168954060377,531.204231970332,-7206,3000
5181,-6465.000159761155,3000.0,-2952.5742284743683,2837.849790427609,-2202.742218518215,-2480.505620570702,354.8208837862878,-7164,3000
5182,-6203.956746498797,3000.0,-2952.627452477561,1908.2059473718493,-2540.1518631058875,-2475.307266197469,483.97691798652033,-6588,3000
5183,-8637.177538504598,3000.0,-2952.605835621405,2242.4404922637345,-2529.101493577684,-2376.645138949416,444.3632931563023,-9132,3000
5184,-9722.499941210135,3000.0,-2952.485377314514,2980.9230769230726,-2264.102299145105,-2512.1753783905924,436.65731697069594,-10464,3000
5185,-10115.718428259563,3000.0,-2951.648812093142,2989.661538461536,-2489.6726754846104,-2520.817377378451,216.52771756310744,-10842,3000
5186,-8153.407455397468,3000.0,-2951.721995225806,2990.430769230767,-2460.1300694259075,-2532.301733138549,155.28050684291873,-8880,3000
5187,-9150.69478488815,3000.0,-2951.9760988868743,2991.0153846153826,-2356.2393256550963,-2523.4790154927946,356.308180894616,-9888,3000
5188,-5186.256301070088,3000.0,-2951.473913806965,3000.0,-2733.179575982518,-1569.9509618389447,250.20822572699916,-5940,3000
5189,-6369.992239218482,3000.0,-2952.6482456527915,2968.2153846153774,-2448.3490704066885,-2515.769942033153,527.9009159533914,-7098,3000
5190,-8212.534115789404,3000.0,-2951.6945610261746,2991.9076923076905,-2520.9152504710346,-2518.987985433395,330.60592443174994,-8940,3000
5191,-9594.07389176106,3000.0,-2951.505373717517,2997.1076923076917,-2538.3520326970174,-2522.1025940997915,225.92957038007626,-10320,3000
5192,-7715.238770212763,3000.0,-2951.823627391651,2989.538461538459,-2468.0691798472035,-2525.1907854849474,189.21328270960726,-8442,3000
5193,-5563.708982026476,3000.0,-2950.249663878714,3000.0,-2858.0545974137017,-2120.4071061891523,233.52353003781298,-6288,3000
5194,-7979.47143511734,3000.0,-2951.8693192881497,2988.769230769228,-2496.014659266928,-2521.8560688907846,267.7857991080192,-8706,3000
5195,-6112.497333993792,3000.0,-2952.645017994435,2804.849681816971,-2574.1516330403465,-2532.1705597875984,226.65475484824947,-6774,3000
5196,-8348.912353965354,3000.0,-2951.901402125831,2990.2461538461516,-2491.8532332660243,-2529.306329493411,375.03861846506106,-9078,3000
5197,-10058.29273520576,3000.0,-2951.441580713243,2989.7230769230746,-2432.669567701796,-2520.3790099437415,211.6259662572333,-10788,3000
5198,-8505.976604162019,3000.0,-2951.6378040441,2989.876923076921,-2472.8872925172177,-2528.2103412141923,264.42649966245335,-9234,3000
5199,-8876.277577470308,3000.0,-2951.8619658536545,2990.153846153844,-2352.251922792367,-2526.8752033957885,283.9572081449226,-9612,3000
5200,-9026.680847346935,3000.0,-2951.4082718313607,2990.030769230767,-2471.458865431203,-2518.8330120823603,300.0403480511376,-9756,3000
5201,-9160.513529204401,3000.0,-2951.500276740558,2990.276923076921,-2486.387462875549,-2515.5199175160024,244.0993406992401,-9888,3000
5202,-7898.572597594777,3000.0,-2951.693606077565,2989.9692307692285,-2544.6879058389736,-2528.216763666165,249.45740572612925,-8622,3000
5203,-9125.315640708417,3000.0,-2951.5537500482956,2990.2153846153824,-2507.1600213510674,-2524.1007968459776,285.3134142151288,-9852,3000
5204,-8530.894004554666,3000.0,-2951.564534878049,2989.5999999999976,-2473.654825659809,-2515.4530171986958,198.60301227222845,-9258,3000
5205,-8337.530717425321,3000.0,-2951.712608477318,2989.90769230769,-2477.225662250427,-2514.6749672955334,273.3696938428088,-9066,3000
5206,-6352.319601787887,3000.0,-2952.6866526044914,2264.7631025094815,-2502.638091950132,-2516.3901443662326,231.4913057300687,-6846,3000
5207,-9035.02586274611,3000.0,-2951.71520494772,2990.3692307692286,-2495.5415598639784,-2505.6990950516793,228.26527835069993,-9762,3000
5208,-9181.081971394886,3000.0,-2951.556187040305,2989.4769230769207,-2462.822523205126,-2521.2721360978144,370.1815245023768,-9912,3000
5209,-8505.961657208029,3000.0,-2951.801885101121,2989.50769230769,-2471.9449971887557,-2514.3877411714443,243.23464840577168,-9234,3000
5210,-7871.885482354069,3000.0,-2951.8913777894477,2989.261538461536,-2471.982081854548,-2519.3636923304057,162.47691017056508,-8598,3000
5211,-9225.456031094156,3000.0,-2951.59500387803,2996.9538461538455,-2515.0523503755117,-2525.4055708102305,297.4251686647772,-9954,3000
5212,-6843.162865070969,3000.0,-2952.6371358550637,2967.261538461531,-2426.2384028382144,-2517.343981074523,521.2695043498163,-7572,3000
5213,-6269.472987930944,3000.0,-2950.3631962394966,3000.0,-2753.972490615789,-2461.4210621865573,116.92134205627471,-6984,3000
5214,-8493.334206991438,3000.0,-2951.618576417472,2990.4615384615363,-2544.8980353979364,-2522.3267605923834,191.14988900393246,-9216,3000
5215,-9093.418657497432,3000.0,-2951.589008543138,2983.6307692307655,-2502.44288262963,-2533.0307121880815,189.78894223397833,-9816,3000
5216,-7395.33218767258,3000.0,-2952.4433862659284,2974.492307692302,-2592.1547790946975,-2540.5291686270502,338.1304874504125,-8112,3000
5217,-4229.131383738526,3000.0,-2952.6162730782576,2972.676923076917,-2158.5845161548723,-2546.308327443618,190.8306092594182,-4968,3000
5218,-6288.331797226465,3000.0,-2952.554018431657,2980.861538461534,-2369.145359904708,-2573.366845130777,384.6595941172369,-7020,3000
5219,-6598.920456921508,3000.0,-2952.34813432179,2984.7692307692273,-2576.0134781588563,-2569.260008402843,401.8000338935434,-7320,3000
5220,-7966.449611989514,3000.0,-2952.188845266696,2988.4307692307666,-2149.304813252357,-2566.5228764563603,578.6088338247148,-8718,3000
5221,-5744.306021201898,3000.0,-2952.607173666471,2980.584615384611,-2088.018837474775,-2559.7811369005344,320.67865753735845,-6492,3000
5222,-7435.3206861946765,3000.0,-2952.56175758606,2964.5846153846073,-2592.167478617019,-2555.995776541889,30.093976423138855,-8142,3000
5223,-7174.849319060225,3000.0,-2952.5539584023772,2966.369230769223,-2598.6514604380013,-2539.6221632335496,111.6884612593169,-7884,3000
5224,-7237.036056275377,3000.0,-2952.560851504712,2965.7538461538384,-2611.9739833431413,-2547.569488174308,68.17030002970776,-7944,3000
5225,-6247.368576728638,3000.0,-2952.656353386691,1410.7494464888832,-2607.4245807003444,-2503.4344861310387,531.2244518581607,-6468,3000
5226,-6185.7320318897055,3000.0,-2952.6964255139546,1292.6709516579576,-2496.250669509477,-2473.286778470019,9.131609313102388,-6366,3000
5227,-4261.938162665926,3000.0,-2952.633570319106,2971.784615384609,-2363.257861137383,-2510.6807891919016,307.81029751112754,-4992,3000
5228,-6092.2817755076185,3000.0,-2952.5718465817213,2981.076923076919,-2299.091497515867,-2554.662306186468,336.4291396274545,-6828,3000
5229,-6134.458917049563,3000.0,-2952.5362778082017,2986.030769230766,-2338.965995254382,-2566.3772784735834,390.7949364927571,-6870,3000
5230,-4249.814387771733,3000.0,-2952.718244535104,2551.879635183368,-2812.687306263702,-2490.538838208048,541.8380364224138,-4824,3000
5231,-7062.899041750601,3000.0,-2952.4539954529437,2979.41538461538,-2489.154051612908,-2582.8854745004883,156.89885539095695,-7782,3000
5232,-4435.601770345122,3000.0,-2952.571807902259,2966.861538461531,-2602.9967105134874,-2520.3561965863196,240.9783958803873,-5148,3000
5233,-5599.868634815693,3000.0,-2952.637792965927,2968.7692307692237,-2258.7873108201125,-2523.8696069969355,372.5664348992716,-6336,3000
5234,-6543.00675621151,3000.0,-2952.562619238138,2977.999999999995,-2629.2005760505685,-2529.0024973181453,388.27084451056055,-7260,3000
5235,-5798.322946463019,3000.0,-2952.5909768496585,2981.0461538461495,-2408.4677059987407,-2540.5753424804643,335.1235608845283,-6528,3000
5236,-6779.270786785752,3000.0,-2952.618832625774,1438.0188623786403,-2409.168228546024,-2470.9342761600155,139.4332493394598,-7014,3000
5237,-6877.164227138925,3000.0,-2952.5513324603753,2974.738461538456,-2554.00329797001,-2531.9610428727374,312.72640775013934,-7596,3000
5238,-7151.941411330451,3000.0,-2952.4711358417508,2963.784615384607,-2478.358960735473,-2555.243528694441,67.47776820316304,-7866,3000
5239,-5896.459174166837,3000.0,-2952.5236795595715,2980.61538461538,-2462.195307714851,-2559.063260454921,432.28639425338406,-6624,3000
5240,-7057.187360710268,3000.0,-2952.451855067546,2962.615384615376,-2609.8677716853517,-2525.167842916412,57.954483671449395,-7764,3000
5241,-7310.440243272614,3000.0,-2952.516875595476,2974.5846153846096,-2580.4470808938,-2534.393351779639,335.03186500206345,-8028,3000
5242,-6032.812497116113,3000.0,-2952.602009872447,2981.476923076919,-2425.1997199653583,-2558.787358374331,390.5504612529086,-6762,3000
5243,-6282.823420999137,3000.0,-2952.6765919672785,1272.4759646481546,-2517.535706935604,-2480.9158553360785,56.4777963039283,-6456,3000
5244,-4857.068612383749,3000.0,-2950.996175866017,2998.338461538461,-2754.4163933027617,-2500.078988496866,52.49997914264519,-5568,3000
5245,-5807.552848530805,3000.0,-2952.6058122039776,2982.523076923073,-2239.537224847007,-2574.163730847587,310.6205777392378,-6546,3000
5246,-6086.896595484981,3000.0,-2952.553276999456,2982.4923076923037,-2435.636873019086,-2566.8483801793664,416.75314307380376,-6816,3000
5247,-6191.253251180509,3000.0,-2952.6288530205443,2975.292307692302,-2493.7462942044344,-2542.9913326741566,241.94373131660944,-6912,3000
5248,-4923.203299314498,3000.0,-2952.73571051862,1151.7169462509553,-2512.8381174604647,-2518.6317075274214,431.9130667844168,-5064,3000
5249,-4364.188929478903,3000.0,-2952.665797456307,2952.123076923066,-2342.5013709102805,-2565.5279763305903,57.79713322903001,-5082,3000
5250,-7121.257983682177,3000.0,-2952.6415738890832,1089.8878241473608,-2290.545326455158,-1749.917425583023,312.63149862388934,-7284,3000
5251,-4064.562958837094,3000.0,-2952.629227936826,2953.56923076922,-2359.5687409303778,-2573.110402099295,81.73905180852492,-4782,3000
5252,-4352.8684737607355,3000.0,-2952.633758511634,2951.753846153835,-2341.320466225296,-2579.8867036959055,54.38971109259586,-5070,3000
5253,-4665.979150165933,3000.0,-2952.6656648113053,2921.735970130132,-2577.0234398839602,-2536.226692100415,499.44134088447134,-5370,3000
5254,-4825.239267083446,3000.0,-2952.6881103346873,1345.9281367835056,-2487.8102083259496,-2559.8497079945023,429.32630558279425,-5028,3000
5255,-4139.690153842222,3000.0,-2952.6394541248965,2950.553846153835,-2410.389714544169,-2560.2259133719663,100.48306449912184,-4854,3000
5256,-4795.761316075021,3000.0,-2952.563266765558,1397.8140587028283,-2490.5864229598865,-2543.6654605999033,447.0116707629635,-5016,3000
5257,-4825.621167379032,3000.0,-2952.6015835181875,1361.6538456897213,-2503.8714129742393,-2513.149379716369,412.01837779030257,-5034,3000
5258,-4433.036245902432,3000.0,-2952.616631710368,2805.6760977492645,-2571.198228161272,-2502.9497881059997,418.730480940594,-5100,3000
5259,-4959.68404576214,3000.0,-2952.588416866243,2969.6307692307623,-2031.1591282125144,-2585.3615591450534,7.320580200569282,-5700,3000
5260,-4821.362183400686,3000.0,-2952.6177272601913,1186.1882581366526,-2495.4814999523423,-2520.3644170033785,421.93569734320397,-4974,3000
5261,-4292.081532377324,3000.0,-2952.6200225079383,2951.107692307681,-2349.9093188619263,-2562.090600092311,94.02978756012924,-5010,3000
5262,-4621.046908587084,3000.0,-2952.565484938061,2970.527149133106,-2273.6592307811065,-2514.126810738017,409.4992734642407,-5358,3000
5263,-4654.900821444748,3000.0,-2952.636627437013,2960.6142900513223,-2169.9293025911543,-2540.115326882592,117.33488114723379,-5388,3000
5264,-4980.064902294385,3000.0,-2952.584012572934,2975.4461538461483,-2028.6261311684048,-2586.1025068155645,89.04396479873978,-5724,3000
5265,-3788.9745486132624,3000.0,-2952.6371750005624,2952.7999999999893,-2407.2542077789594,-2509.1943512493376,88.81870377150008,-4506,3000
5266,-4072.4760047864993,3000.0,-2952.690006376075,2950.8923076922965,-2400.5788778234046,-2563.7283338688226,134.15624397153218,-4788,3000
5267,-5147.277262881429,3000.0,-2952.5896002493205,2949.861186691873,-2372.6291989231136,-2530.660917777733,259.0008737617028,-5868,3000
5268,-3532.733739528939,3000.0,-2952.3575967687307,2974.2769230769172,-2243.8881933412376,-2516.387840474371,77.04407393118481,-4266,3000
5269,-4942.955663593379,3000.0,-2952.5654881281457,1211.2799373730961,-2480.679215360499,-2499.016551725047,452.8564382835135,-5106,3000
5270,-4825.47812358562,3000.0,-2952.667980000418,1265.6750490708434,-2490.424756165405,-2528.9603306960007,447.17555953767567,-5004,3000
5271,-4150.6769957561055,3000.0,-2952.6523736042477,2949.8461538461424,-2405.012784047659,-2562.9812393644124,152.05059020080665,-4866,3000
5272,-4522.158544974121,3000.0,-2952.6428742056482,2953.907692307682,-2309.477940714699,-2534.539057506455,69.34759526906839,-5244,3000
5273,-4038.8076116786524,3000.0,-2952.669822180898,2951.476923076912,-2421.2960122583595,-2572.590431089581,87.77465405827746,-4752,3000
5274,-4021.1273083168053,3000.0,-2952.6706215253403,2951.723076923066,-2427.241152318048,-2556.8092794783083,54.13731893794255,-4734,3000
5275,-4067.5734131690056,3000.0,-2952.64026867017,2956.0307692307592,-2429.1675192447374,-2573.190563473133,100.96499800413741,-4782,3000
5276,-4873.2170557605705,3000.0,-2952.5710376384286,1362.4258249576792,-2493.5743693078766,-2514.617037278302,391.4278245043382,-5082,3000
5277,-6503.67051001136,3000.0,-2952.5791168297815,2958.7692307692214,-2829.5978379472776,-2520.3493825954215,246.92505124843572,-7200,3000
5278,-4309.638454903156,3000.0,-2952.6237033651437,2954.338461538451,-2344.3005032465853,-2588.838153710914,101.21896109259559,-5028,3000
5279,-4060.6634351207945,3000.0,-2952.6675664233035,2950.3692307692195,-2411.050797787854,-2549.096718622886,134.94746351170505,-4776,3000
5280,-10951.384914444974,3000.0,-2952.125394064411,2985.1692307692274,-2275.286960113388,-2342.2489907652616,112.41175230521057,-11694,3000
5281,-8520.220826470068,3000.0,-2951.8209477894793,2998.861538461538,-2295.8629171493176,-1941.8873249707365,107.6726296330364,-9282,3000
5282,-11312.089045058918,3000.0,-2952.016567942544,2997.0769230769224,-2290.3928620693096,-2326.0147467762013,197.7901517194112,-12060,3000
5283,-7440.53583572377,3000.0,-2951.467945236719,2999.5692307692307,-2346.4819312774716,-2114.2413109045474,-28.483940518551094,-8190,3000
5284,-4620.149697379651,3000.0,-2952.648270661103,2956.89840361172,-2299.5976620339075,-2470.9490504191244,-234.79595082927173,-5340,3000
5285,-11275.55853577043,3000.0,-2952.2605435638116,2985.9384615384583,-2294.295840546881,-2352.0575621329417,170.22914376194998,-12018,3000
5286,-4651.779633089293,3000.0,-2952.671024828789,2958.3702662266624,-2234.2827957994273,-2482.2085348766977,-212.90406842048506,-5376,3000
5287,-7361.11620044681,3000.0,-2951.712873814602,2999.353846153846,-2452.8644228035796,-2239.8647618346467,20.25720788123988,-8100,3000
5288,-10662.659030136205,3000.0,-2950.831511576095,2993.6923076923063,-2426.408056066692,-1393.649678643112,347.799296072563,-11442,3000
5289,-11541.79733883064,3000.0,-2952.4310066621597,2875.43104605826,-2487.8333646591586,-2445.9629010804133,197.55843673630028,-12234,3000
5290,-10579.910847427009,3000.0,-2951.1042377992244,3000.0,-2487.476814093166,-1144.4694614460304,173.49480276245419,-11364,3000
5291,-10407.305296955301,3000.0,-2952.458122500518,2975.9287364491543,-2325.700451145722,-2128.8190469949327,193.94478559111022,-11154,3000
5292,-8830.067111212864,3000.0,-2952.327018533376,1741.2071355909231,-2198.690080309719,-875.6234419827119,221.87962920790469,-9240,3000
5293,-9492.998572651468,3000.0,-2952.3597873252147,2969.72307692307,-2321.9067865887428,-2456.2842313997,150.5473412822742,-10224,3000
5294,-10264.039244174937,3000.0,-2952.449592833157,2486.7371042731684,-2040.9274133051892,-2156.8999831652227,286.01982425659526,-10872,3000
5295,-11047.970634292837,3000.0,-2951.7026381912046,3000.0,-2222.291728273386,-2250.9382690915577,97.46222161151289,-11802,3000
5296,-11197.782657717778,3000.0,-2951.9780579629987,2982.769230769227,-2261.9525557015245,-2322.649285259929,49.36458799514645,-11940,3000
5297,-9596.988222046828,3000.0,-2950.2550318075505,2993.507692307691,-2448.647194180728,-1475.47774481934,155.44342962796043,-10368,3000
5298,-7807.341295232373,3000.0,-2951.6057600198433,3000.0,-2363.6672688898257,-1956.1547421345479,-38.061311291186655,-8562,3000
5299,-9677.435193295703,3000.0,-2952.3578225046977,2654.5470254986717,-2269.680333758017,-1464.1074696002058,430.46905343405706,-10356,3000
5300,-10743.834783225762,3000.0,-2952.4042664956414,2068.2808389261368,-2346.263381291592,-1381.3103347618346,55.64665876381895,-11226,3000
5301,-12012.27018490146,3000.0,-2951.6500339208033,2988.1538461538435,-2239.4490655146374,-1192.0641118241779,404.90515189681525,-12810,3000
5302,-9282.438623914539,3000.0,-2952.380736266059,2087.964920874659,-2207.2597410568915,-2012.6043801734959,155.70997776910505,-9756,3000
5303,-4732.326519403545,3000.0,-2952.6412052985615,2955.166515946417,-2247.7352130518925,-2473.4935792904553,-266.53815763039654,-5454,3000
5304,-4842.503845230045,3000.0,-2952.495135786134,2980.6769230769187,-1829.8487768325963,-2470.9602309150478,-244.6340544164119,-5598,3000
5305,-5529.751557524048,3000.0,-2952.5537285820565,2957.7855312205265,-1981.6358995873647,-2448.4075240250045,-229.56394908956153,-6270,3000
5306,-10004.098535080484,3000.0,-2952.3972259744155,1829.0358947916075,-2130.161776555056,-1026.1930278067898,211.72587566145145,-10440,3000
5307,-5515.544916439431,3000.0,-2952.4130969544153,2985.230769230766,-1821.189935059956,-2466.24517285249,-106.26843883323448,-6276,3000
5308,-8094.178978240058,3000.0,-2951.708799881482,3000.0,-2535.2139769603364,-2147.9466305425185,19.927079016128545,-8832,3000
5309,-4789.759200463195,3000.0,-2952.6373160845046,2962.985184912281,-2149.233373132091,-2466.6630009262503,-272.4998110740329,-5520,3000
5310,-4398.509539533894,3000.0,-2952.6550772263113,2956.086782082881,-2319.3002458726946,-2491.081028409518,-140.3214754320461,-5118,3000
5311,-9083.259795773884,3000.0,-2952.421759362018,1741.115995982959,-2131.251316862986,-1560.49483500648,132.64609755914427,-9468,3000
5312,-9407.27046257804,3000.0,-2952.3255210158054,1721.471053007774,-2143.837507617488,-1559.4014214159192,480.463825937049,-9792,3000
5313,-4169.389992251653,3000.0,-2952.5196121759805,2497.7914949267356,-2570.416129002503,-2516.5012826247344,250.40121571709113,-4734,3000
5314,-4827.861522178028,3000.0,-2952.6419725636515,2944.651885227974,-2285.270576555975,-2581.494812342663,253.56651182297603,-5550,3000
5315,-4414.327799379559,3000.0,-2952.3509472722517,2981.076923076919,-2290.073595280853,-2577.408739936796,249.0326972801771,-5148,3000
5316,-4893.90074434551,3000.0,-2952.2898329225786,2981.8461538461497,-2277.075389067059,-2574.976621193305,213.2410631811031,-5628,3000
5317,-7613.375179491196,3000.0,-2952.5556147752022,1922.9533800018428,-2044.6886558012968,-1446.9445547472637,332.83191407851257,-8070,3000
5318,-10080.17240831424,3000.0,-2952.5950908083973,2954.338461538451,-2248.4034997784684,-1880.3509394883658,269.3982840199603,-10836,3000
5319,-9228.749887683949,3000.0,-2952.6702604001534,2138.1070309941906,-1892.743884708687,-1957.4926863894539,388.73408884083955,-9744,3000
5320,-4910.322758764682,3000.0,-2952.345460280336,2980.2461538461494,-2037.6652595534208,-2586.5435999817432,223.53394123925077,-5658,3000
5321,-8928.57460472882,3000.0,-2952.607176687488,2982.4923076923037,-2120.914144429967,-2547.668024693529,151.18621852811887,-9672,3000
5322,-8204.123824582915,3000.0,-2952.5386664489465,2971.2307692307627,-2235.0214137524436,-2559.3516734442815,318.50275752097986,-8940,3000
5323,-7232.981483981557,3000.0,-2952.61823944776,1880.1224527272768,-2156.1570958484353,-2453.8681084304017,187.06584340174922,-7626,3000
5324,-4875.0429695045705,3000.0,-2952.6508059105627,2587.392002576681,-2421.7403556415065,-2571.117528413536,99.44849363836818,-5472,3000
5325,-5442.939902091753,3000.0,-2952.6223134851025,2967.384615384608,-2069.6034766636544,-2548.589184916345,222.79693892895938,-6186,3000
5326,-5025.405402680259,3000.0,-2952.2286570766396,2982.923076923073,-2275.383686847976,-2578.391548294286,221.5533185431405,-5760,3000
