index,reward,attitude_score,velocity_score,position_score,rate_track_score,dwell_bonus,rate_damping_penalty,angular_accel_penalty,action_smooth_penalty,action_effort_penalty,action_balance_penalty,safety_penalty,steps
54,-204.79230641048113,670.54478280477,61.851795171910375,199.90856801777915,1175.5616526463132,1.130341681674043,-104.22718926157519,-7.294556580953499,-71.93622079628489,-12.083070655505084,-6.327444100512418,-690.4168902761094,2000
55,1262.164912630961,1705.394727800429,223.0274256805779,362.2314893455309,1939.8373913487003,1.0674972155212807,-9.091883124342596,-0.09417994556550639,-109.86124944271863,-10.566793609594066,-7.814304488869241,-129.43647549857573,2000
56,-251.11279639640685,599.8746934967993,111.87060694044567,153.20889869538615,859.1339347474576,0.1204196450154513,-151.07066585112457,-5.828014926409469,-76.73168732161368,-12.496978469130402,-11.506165501397518,-598.9220162498503,2000
57,773.8917504918027,1613.5215378215921,96.46757627383104,225.2590157382779,1949.5183510189993,0.21139553815300216,-4.442006617839256,-3.6849519767072365e-05,-104.04961519140329,-9.991785925371742,-4.272035932275811,-251.5350270198852,2000
58,1163.0386186934327,1794.567812869494,178.5447773326453,284.73179704750345,1970.61379652659,0.1946035468838598,-4.094668424356222,-0.0,-117.49179821445377,-8.529742357133749,-4.49713513549017,-93.54398997816367,2000
59,688.4321017490311,1358.8666566488437,142.0718528589134,293.5241410529755,1548.140406309115,0.0626894051113265,-53.02179211627048,-0.40779617844422683,-106.59426486128791,-9.919977272721582,-5.766686055480484,-318.4086199011691,2000
60,980.792158847075,1832.699929222978,192.48055796473926,220.94252772100398,1859.3621858484462,1.2677672770362898,-15.379112806506281,-1.1779750831252704,-94.04137164800298,-11.214333530302062,-8.25215311231814,-206.3725418269534,2000
61,1703.1109104652653,1755.167781016008,392.1893137081137,486.91327280868103,1947.493524357832,4.00663776089144,-8.259845479317805,-0.10504367310059676,-110.04100726667097,-10.610190869777826,-8.861180057703272,-88.13267356502459,2000
62,1254.3826659819501,1694.5971321808036,156.86839867253545,394.2087462406467,1969.8354793021072,0.26703373682139414,-4.015752231431145,-0.0,-104.20021237937372,-9.97227016450013,-3.893162471494136,-123.61973933793082,2000
63,1064.9373730889267,1765.6257309036614,165.2913351983923,253.35159478291533,1941.8898904519456,3.636580493174551,-8.785822543448568,-0.02363843673684217,-86.72169114433225,-12.140415188775693,-7.579867694885132,-144.93678562636947,2000
64,933.5286845750438,1721.854054461071,152.72412586207562,251.18693161659257,1789.1207272448407,3.166598341188821,-28.259556868162505,-1.1868665722135312,-96.54707090841003,-12.602952808554686,-11.164936341648142,-190.54322575224228,2000
65,430.7181581093925,1134.2194416139125,181.89936722979945,215.59160526163848,1499.4326537870193,1.8823703383880597,-54.996107861400276,-0.08641926631326698,-106.4823426828482,-10.625127654422066,-6.940220933999235,-419.6583978239687,2000
66,707.4027180832721,1364.5867094796076,156.5440843137253,227.26280718020922,1734.7215178164406,2.759662099081892,-23.314544852651814,-0.003144091076575325,-112.16960250620241,-9.938562965905826,-6.513495629982377,-253.27120977760782,2000
67,1026.1835940144788,1732.1359956803258,160.28367506291295,263.1368819524363,1975.8177193464262,0.648906134489569,-3.145223434063103,-0.0,-124.94396293726189,-8.83714497323871,-5.2917268723163255,-153.55186105198925,2000
68,786.7247616623555,1715.9497883946278,96.61326195299188,232.4029341250806,1969.064970983957,0.10755027920737167,-4.480100673985646,-0.0001626194672288149,-97.77789561374448,-10.20858204386456,-4.466482186738082,-289.10302159564145,2000
